bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
1004150012,176 ELDRIDGE STREET,C7,,,,376.99962628617067,75.39992525723413,93345.10746845586,255.7400204615229,277.4717249466216
1004100046.0,101 RIVINGTON STREET,C7,6.0,1910.0,,246.196524635358,49.2393049270716,60958.259499714644,167.0089301362045,181.20064213162348
1004210080.0,40 RIVINGTON STREET,C7,6.0,1900.0,,140.37447531414395,28.07489506282879,34756.72008778204,95.22389065145765,103.31561383120996
1004110005.0,154 ORCHARD STREET,C7,6.0,1920.0,,154.8799375210013,30.975987504200262,38348.27253019992,105.06376035671212,113.99163401545695
1004160062.0,157 ORCHARD STREET,C7,6.0,1900.0,,159.36386905257174,31.87277381051435,39458.493977416765,108.10546295182675,117.2918076226928
1004150012.0,176 ELDRIDGE STREET,C7,6.0,1920.0,,376.99962628617067,75.39992525723413,93345.10746845586,255.7400204615229,277.4717249466216
1004160055.0,85 STANTON STREET,C6,6.0,1900.0,,136.52713414542973,27.305426829085945,33804.1184144084,92.61402305317371,100.48397073103628
1004150032.0,127 ALLEN STREET,C7,6.0,1910.0,,135.05971386895067,27.011942773790135,33440.78515395219,91.61858946288271,99.4039494075477
1004150025.0,139 ALLEN STREET,C7,6.0,1910.0,,173.22830166697753,34.645660333395504,42891.327492743636,117.51048628148942,127.49603002689544
1003490032.0,158 RIVINGTON STREET,C7,6.0,1900.0,,92.83552095684195,18.56710419136839,22986.074988914068,62.975547914833065,68.32694342423568
1004120040.0,162 LUDLOW STREET,C7,6.0,1900.0,,154.65467630963562,30.930935261927125,38292.497854265785,104.91095302538571,113.82584176389183
1003550046.0,184 NORFOLK STREET,C4,6.0,1900.0,,303.9251408561837,60.785028171236746,75251.86487599109,206.16949281093449,223.6889036701512
1003480053.0,173 RIVINGTON STREET,C6,6.0,1920.0,,208.1277088531879,41.62554177063758,51532.42071204933,141.1847142795872,153.18199371594628
1003480021.0,163 RIVINGTON STREET,C7,6.0,1920.0,,189.79104088344752,37.9582081766895,46992.261722741605,128.7459225280592,139.68620609021738
1003500030.0,168 STANTON STREET,C7,6.0,1920.0,,151.09742776317142,30.219485552634286,37411.72311416124,102.49787154564724,111.20770683369417
1003500007.0,178 SUFFOLK STREET,C6,6.0,1910.0,,182.42052693369453,36.48410538673891,45167.32246878277,123.74608895556922,134.2615078231992
1003440173.0,72 CLINTON STREET,C6,6.0,1925.0,,196.45117236681344,39.29023447336269,48641.310278023004,133.2638637754055,144.5880628619747
1003490026.0,61 CLINTON STREET,C4,6.0,1920.0,,149.88924278171513,29.977848556343027,37112.57651275267,101.67829181576073,110.31848268734234
1003550062.0,167 SUFFOLK STREET,C4,6.0,1900.0,,296.3294751510547,59.26589503021094,73371.17804740115,201.0169261572634,218.09849371117627
1003530024.0,129 RIVINGTON STREET,C7,6.0,1930.0,,205.70757947782184,41.14151589556437,50933.196678708686,139.54300459920188,151.40077849567686
1003550044.0,178 NORFOLK STREET,C7,6.0,1900.0,,163.0174218654503,32.60348437309006,40363.1136538855,110.58387302434383,119.98082249297143
1004120035.0,161 LUDLOW STREET,C4,6.0,1900.0,,155.80890354334255,31.161780708668513,38578.28451733162,105.69393018447018,114.67535300790013
1004110075.0,100 RIVINGTON STREET,C7,6.0,1900.0,,268.7041743410284,53.74083486820569,66531.15356683864,182.27713305983187,197.76627231499694
1003550067.0,157 SUFFOLK STREET,C1,6.0,1900.0,,270.6681437902035,54.1336287580407,67017.43240245439,183.60940384234078,199.21175382958978
1004110021.0,153 LUDLOW STREET,C7,6.0,1900.0,,130.47845514345164,26.09569102869033,32306.465493518626,88.51086436580445,96.0321429855804
