healthcenterdistrict,bldgdepth,bct2020,zipcode,numbldgs,zmcode,spdist1,lottype,latitude,proxcode,xcoord,otherarea,splitzone,retailarea,healtharea,pfirm15_flag,yearbuilt,lotfront,sanitboro,cb2010,landuse,assessland,garagearea,cd,zoningdate,ltdheight,appbbl,sanborn,commfar,dcpedited,residfar,builtfar,bldgclass,bbl,yearalter2,irrlotcode,edesigdate,tract2010,council,schooldist,spdist2,easements,longitude,officearea,histdist,yearalter1,strgearea,rpaddate,lotarea,numfloors,version,ycoord,block,unitsres,lotdepth,landmkdate,facilfar,overlay1,spdist3,ownertype,zonedist4,bldgfront,sanitdistrict,exempttot,areasource,assesstot,firecomp,edesignum,lot,zonedist1,address,policeprct,ct2010,ext,borocode,notes,sanitsub,taxmap,polidate,ownername,appdate,zonemap,zonedist2,firm07_flag,condono,comarea,basempdate,plutomapid,zonedist3,overlay2,bctcb2020,factryarea,dcasdate,bldgarea,bsmtcode,unitstotal,resarea,borough,geom,masdate,landmark,geometry
14,77.0000000,1002601,10009,1,,,5,40.7232619,0,989848,0,False,1200,6700,1,1900,36.3300000,1,2000,4,45000.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,5.17000000000,C7,1003870140,0,True,,2601,2,1,,0,-73.9798040,0,,1989,0,,3240,6.0000000,25v4,202781,387,16,90.0000000,,4.00000000000,C2-5,,,,36.3300000,3,583740.00000,2,621000.00000,E028,,140,R7A,77 AVENUE C,9,26.01,N,1,,3A,10203,,"ASIAN -AMERICAN HOUSING DEVELOMENT FUND  COMPANY,",,12c,,,,1200,,1,,,10026012000,0,,16746,0,18,15546,MN,,,,
14,64.0000000,1003001,10002,1,,,5,40.7213665,3,987348,0,False,1488,6600,,1900,25.6700000,1,2002,2,155250.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.64000000000,C6,1004160055,0,False,,3001,1,1,,0,-73.9888236,0,,1987,0,,1925,6.0000000,25v4,202090,416,10,75.0000000,,4.00000000000,,,,,26.0000000,3,2290.00000,2,1298700.00000,L018,,55,C4-4A,85 STANTON STREET,7,30.01,N,1,,2A,10204,,85 OWNERS CORP,,12c,,,,1488,,1,,,10030012002,0,,8928,2,12,7440,MN,,,,
14,74.0000000,1003001,10002,1,,,5,40.7211661,2,987462,0,False,1600,6600,,1920,25.0000000,1,2001,4,225000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.45000000000,C7,1004110011,0,False,,3001,1,1,,0,-73.9884124,0,,1999,0,,2200,6.0000000,25v4,202017,411,25,88.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1703250.00000,L018,,11,C4-4A,166 ORCHARD STREET,7,30.01,N,1,,2A,10204,,SMILLOWITZ HOLDING C,,12c,,,,1600,,1,,,10030012001,0,,9792,2,26,8192,MN,,,,
14,84.0000000,1003001,10002,1,,,5,40.7225110,3,987486,0,False,1834,6600,,1900,25.0000000,1,1002,4,157500.00000,0,103,,,,102 003,6.00000000000,,6.02000000000,4.54000000000,C7,1004170054,0,False,,3001,1,1,,0,-73.9883256,0,,2000,0,,2425,6.0000000,25v4,202507,417,15,97.0000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,2366550.00000,L018,,54,C6-2A,179 EAST HOUSTON STREET,7,30.01,N,1,,3B,10204,,"179 EAST HOUSTON HOLDINGS,",,12c,,,,1834,,1,,,10030011002,0,,11004,2,16,9170,MN,,,,
14,84.0000000,1003001,10002,1,,,5,40.7210806,3,988482,0,False,1000,6600,,1910,25.3300000,1,3000,2,446400.00000,0,103,,,,102 005,0.00000000000,,4.00000000000,5.34000000000,C6,1003500007,0,False,,3001,2,1,,0,-73.9847327,0,,2019,0,,2533,6.0000000,25v4,201986,350,6,100.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,3800700.00000,L018,,7,R7A,178 SUFFOLK STREET,7,30.01,N,1,,2A,10201,,LOOSE FIT ENTERPRS I,,12c,,,,1000,,1,,,10030013000,0,,13528,2,7,12528,MN,,,,
14,56.0000000,1003001,10002,1,,,3,40.7214566,2,988502,0,False,2000,6600,,1920,37.6700000,1,3000,4,270000.00000,0,103,,,,102 005,0.00000000000,,6.02000000000,5.34000000000,C7,1003500012,2014,False,,3001,2,1,,0,-73.9846604,0,,1984,0,,2285,6.0000000,25v4,202123,350,15,60.6700000,,6.50000000000,,,,,38.0000000,3,0.00000,2,2136600.00000,L018,,12,R8A,271 EAST HOUSTON STREET,7,30.01,E,1,,3A,10201,,269-271 E HOUSTON STREET LLC,,12c,,,,2000,,1,,,10030013000,0,,12200,2,17,10200,MN,,,,
14,89.0000000,1003001,10002,2,,,5,40.7211959,0,988340,0,False,0,6600,,1900,50.0000000,1,3001,2,180000.00000,0,103,,,1003550062.00000000,102 004,0.00000000000,,4.00000000000,4.59000000000,C4,1003550062,0,False,,3001,2,1,,0,-73.9852449,0,,1992,0,,5000,6.0000000,25v4,202028,355,26,100.0000000,,4.00000000000,,,X,,50.0000000,3,665550.00000,2,665550.00000,L018,,62,R7A,167 SUFFOLK STREET,7,30.01,N,1,,2A,10201,,LESPMHA HOUSING DEVELOPMENT FUND COPORAT ION,1993-01-07,12c,,,,0,,1,,,10030013001,0,,22943,0,26,22943,MN,,,,
14,66.0000000,1003001,10002,1,,,5,40.7209407,3,988304,0,False,0,6600,,1900,50.0000000,1,3001,2,315000.00000,0,103,,,,102 004,0.00000000000,,4.00000000000,4.48000000000,C1,1003550067,2011,False,,3001,2,1,,0,-73.9853748,0,,2009,0,,5000,6.0000000,25v4,201935,355,35,100.0000000,,4.00000000000,,,,,50.0000000,3,0.00000,2,4819500.00000,L018,,67,R7A,157 SUFFOLK STREET,7,30.01,N,1,,2A,10201,,157 SUFFOLK STREET JV LLC,,12c,,,,0,,1,,,10030013001,0,,22398,2,35,22398,MN,,,,
14,90.0000000,1003001,10002,1,,,5,40.7212673,2,988240,0,False,1800,6600,,1900,25.0000000,1,3001,4,225000.00000,0,103,,,,102 004,0.00000000000,,4.00000000000,4.73000000000,C7,1003550044,0,False,,3001,2,1,,0,-73.9856057,0,,1988,0,,2500,6.0000000,25v4,202054,355,20,100.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1036800.00000,L018,,44,R7A,178 NORFOLK STREET,7,30.01,E,1,,2A,10201,,"P.S.A. LESAGE,",,12c,,,,1800,,1,,,10030013001,0,,11830,2,21,10030,MN,,,,
14,89.0000000,1003001,10002,1,,,3,40.7212511,2,987718,1,False,2017,6600,,1900,25.0000000,1,1000,4,225000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,5.41000000000,C7,1004120040,2014,False,,3001,1,1,,0,-73.9874888,0,,1980,0,,2237,6.0000000,25v4,202048,412,20,89.5000000,,4.00000000000,,,,,24.0000000,3,0.00000,2,1746000.00000,L018,,40,C4-4A,162 LUDLOW STREET,7,30.01,N,1,,2A,10204,,YING LUNG CORP.,,12c,,,,2018,,1,,,10030011000,0,,12102,2,22,10084,MN,,,,
14,75.0000000,1003001,10002,1,,,3,40.7204218,2,988541,0,False,1200,6600,,1920,75.0000000,1,3000,4,225000.00000,0,103,,,,102 005,0.00000000000,,4.00000000000,5.49000000000,C7,1003500030,0,False,,3001,2,1,,0,-73.9845200,0,,1988,0,,1875,6.0000000,25v4,201746,350,20,25.0000000,,4.00000000000,C1-5,,,,25.0000000,3,0.00000,2,2133900.00000,L018,,30,R7A,168 STANTON STREET,7,30.01,E,1,,2A,10201,,29 CLINTON STREET ASSOCIATES LLC,,12c,,,,1200,,1,,,10030013000,0,,10301,2,22,9101,MN,,,,
14,54.0000000,1003001,10002,1,,,5,40.7214488,3,987606,0,False,1838,6600,,1900,24.5000000,1,1001,2,463500.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,5.00000000000,C4,1004120035,0,False,,3001,1,1,,0,-73.9878929,0,,1984,0,,1838,6.0000000,25v4,202120,412,8,75.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,3037950.00000,L018,,35,C4-4A,161 LUDLOW STREET,7,30.01,E,1,,2A,10204,,LUDLOW 161 REALTY ASSOCIATES,,12c,,,,1838,,1,,,10030011001,0,,9190,2,9,7352,MN,,,,
14,93.0000000,1003001,10002,2,,,3,40.7224698,2,987521,0,False,4425,6600,,1900,50.5000000,1,1002,4,589500.00000,0,103,,,1004170056.00000000,102 003,6.00000000000,,6.02000000000,5.47000000000,C7,1004170056,2000,False,,3001,1,1,,0,-73.9881993,0,,1986,0,,4850,6.0000000,25v4,202492,417,31,97.0000000,,6.50000000000,,,,,25.0000000,3,0.00000,2,6427800.00000,L018,,56,C6-2A,185 EAST HOUSTON STREET,7,30.01,N,1,,3B,10204,,"ORCHARD HOUSTON, LLC",2005-03-10,12c,,,,4425,,1,,,10030011002,0,,26550,2,35,22125,MN,,,,
14,98.0000000,1003001,10002,1,,,3,40.7214762,2,987511,0,False,2300,6600,,1920,25.0000000,1,1001,4,275850.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,6.14000000000,C7,1004120001,1988,False,,3001,1,1,,0,-73.9882356,0,,1987,0,,2450,6.0000000,25v4,202130,412,20,98.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1903500.00000,L018,,1,C4-4A,172 ORCHARD STREET,7,30.01,N,1,,2A,10204,,G G G REALTY CORP,,12c,,,,2300,,1,,,10030011001,0,,15050,2,23,12750,MN,,,,
14,84.0000000,1003001,10002,1,,,5,40.7195710,3,988379,0,False,1200,6600,,1920,25.0000000,1,4000,2,225000.00000,0,103,,,,102 005,0.00000000000,,4.00000000000,3.81000000000,C4,1003490026,0,False,,3001,1,1,,0,-73.9851046,0,,1987,0,,2500,6.0000000,25v4,201436,349,22,100.0000000,,4.00000000000,C1-5,,,,25.0000000,3,0.00000,2,1565550.00000,L018,,26,R7A,61 CLINTON STREET,7,30.01,N,1,,2A,10201,,SOUTH NEW YORK VENTURES LLC,,12c,,,,1200,,1,,,10030014000,0,,9525,2,23,8325,MN,,,,
14,40.0000000,1003001,10002,1,,,5,40.7193569,0,988333,0,False,1334,6600,,1900,23.0000000,1,4000,4,297900.00000,0,103,,,,102 005,0.00000000000,,4.00000000000,2.13000000000,C7,1003490032,2008,False,,3001,1,1,,0,-73.9852706,0,,2011,0,,3200,6.0000000,25v4,201358,349,9,100.0000000,,4.00000000000,C1-5,,,,23.0000000,3,0.00000,2,2369700.00000,L018,,32,R7A,158 RIVINGTON STREET,7,30.01,,1,,2A,10201,,112 FULTON LLC,,12c,,,,1334,,1,,,10030014000,0,,6804,5,10,5470,MN,,,,
14,84.0000000,1003001,10002,1,,,5,40.7195079,3,988370,0,False,1200,6600,,1920,25.0000000,1,4000,2,225000.00000,0,103,,,,102 005,0.00000000000,,4.00000000000,3.66000000000,C4,1003490027,0,False,,3001,1,1,,0,-73.9851371,0,,1986,0,,2500,6.0000000,25v4,201413,349,22,100.0000000,,4.00000000000,C1-5,,,,25.0000000,3,0.00000,2,854100.00000,L018,,27,R7A,63 CLINTON STREET,7,30.01,N,1,,2A,10201,,CLINTON REALTY ASSOCIATES LLC,,12c,,,,1200,,1,,,10030014000,0,,9155,2,24,7955,MN,,,,
14,73.0000000,1003001,10002,1,,,5,40.7198457,3,987855,0,False,1500,6600,,1900,20.0000000,1,4002,4,354600.00000,0,103,,,,102 004,0.00000000000,,4.00000000000,4.17000000000,C7,1003540034,2000,False,,3001,1,1,,0,-73.9869949,0,,2000,0,,1500,6.0000000,25v4,201536,354,7,75.0000000,,4.00000000000,,,,,20.0000000,3,0.00000,2,2177100.00000,L018,,34,R7A,126 RIVINGTON STREET,7,30.01,N,1,,2A,10201,,"NICHOLAS T. DONOVAN, TRUSTEE",,12c,,,,1500,,1,,,10030014002,0,,6250,2,8,4750,MN,,,,
14,64.0000000,1003001,10002,1,,,5,40.7203070,3,987429,0,False,1483,6600,,1920,49.8300000,1,2001,4,315000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.56000000000,C7,1004110034,0,False,,3001,1,1,,0,-73.9885316,1482,,1986,0,,3695,6.0000000,25v4,201704,411,20,75.2500000,,4.00000000000,,,,,50.0000000,3,0.00000,2,2646000.00000,L018,,34,C4-4A,94 RIVINGTON STREET,7,30.01,N,1,,2A,10204,,DAE SUNG REALTY CORP,,12c,,,,2965,,1,,,10030012001,0,,16840,2,24,13875,MN,,,,
14,74.0000000,1003001,10002,1,,,3,40.7204223,2,987323,0,False,1800,6600,,1920,25.0000000,1,2001,4,231300.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,3.35000000000,C7,1004110039,0,False,,3001,1,1,,0,-73.9889140,0,,1987,0,,1880,6.0000000,25v4,201746,411,15,75.2500000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1754100.00000,L018,,39,C4-4A,86 RIVINGTON STREET,7,30.01,N,1,,2A,10204,,J JEAN REALTY INC,,12c,,,,1800,,1,,,10030012001,0,,6306,2,17,4506,MN,,,,
14,76.0000000,1003001,10002,1,,,5,40.7203948,3,987595,0,False,3120,6600,,1920,47.5800000,1,2000,4,450000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.29000000000,C7,1004110042,0,False,,3001,1,1,,0,-73.9879327,0,,0,0,,4235,6.0000000,25v4,201736,411,27,89.0000000,,4.00000000000,,,,,48.0000000,3,0.00000,2,4022550.00000,L018,,42,C4-4A,138 LUDLOW STREET,7,30.01,N,1,,2A,10204,,DS 138 LUDLOW LLC,,12c,,,,3120,,1,,,10030012000,0,,18180,2,29,15060,MN,,,,
14,52.0000000,1003001,10002,1,,,5,40.7206529,3,987389,0,False,1300,6600,,1920,25.0000000,1,2001,4,450000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,3.55000000000,C7,1004110003,1999,False,,3001,1,1,,0,-73.9886758,0,,2016,0,,2200,6.0000000,25v4,201830,411,20,88.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,2049300.00000,L018,,3,C4-4A,150 ORCHARD STREET,7,30.01,N,1,,2A,10204,,IDR REALTY LLC,,12c,,,,1300,,1,,,10030012001,0,,7800,1,21,6500,MN,,,,
14,52.0000000,1003001,10002,2,,,5,40.7207791,3,987407,0,False,1350,6600,,1920,25.0000000,1,2001,4,202500.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,3.64000000000,C7,1004110005,2005,False,,3001,1,1,,0,-73.9886109,0,,1988,0,,2200,6.0000000,25v4,201876,411,14,88.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1754100.00000,L018,,5,C4-4A,154 ORCHARD STREET,7,30.01,N,1,,2A,10204,,154 ORCHARD STREET LLC,,12c,,,,1350,,1,,,10030012001,0,,7999,1,18,6649,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7208148,3,987266,0,False,1700,6600,,1900,25.0800000,1,2002,4,270000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.26000000000,C7,1004160064,0,False,,3001,1,1,,0,-73.9891195,0,,1986,0,,2194,6.0000000,25v4,201889,416,18,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1568700.00000,L018,,64,C4-4A,153 ORCHARD STREET,7,30.01,E,1,,2A,10204,,"ORCHARD REALTY,",,12c,,,,1700,,1,,,10030012002,0,,9357,2,22,7657,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7207517,3,987257,0,False,1700,6600,,1900,25.0800000,1,2002,4,270000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.26000000000,C7,1004160065,0,False,,3001,1,1,,0,-73.9891520,0,,1986,0,,2194,6.0000000,25v4,201866,416,18,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1259100.00000,L018,,65,C4-4A,151 ORCHARD STREET,7,30.01,E,1,,2A,10204,,"ORCHARD REALTY,",,12c,,,,1700,,1,,,10030012002,0,,9357,2,21,7657,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7206886,3,987247,0,False,2000,6600,,1900,25.1700000,1,2002,4,166950.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.81000000000,C7,1004160066,0,False,,3001,1,1,,0,-73.9891881,0,,0,0,,2202,6.0000000,25v4,201843,416,14,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1817550.00000,L018,,66,C4-4A,149 ORCHARD STREET,7,30.01,E,1,,2A,10204,,A R J S REALTY CORP,,12c,,,,2000,,1,,,10030012002,0,,10593,2,17,8593,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7206255,3,987238,0,False,1766,6600,,1900,25.0000000,1,2002,4,226800.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.84000000000,C7,1004160067,0,False,,3001,1,1,,0,-73.9892206,0,,0,0,,2187,6.0000000,25v4,201820,416,15,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,852750.00000,L018,,67,C4-4A,147 ORCHARD STREET,7,30.01,E,1,,2A,10204,,HORSESHOE REALTY LLC,,12c,,,,1766,,1,,,10030012002,0,,10593,2,19,8827,MN,,,,
14,85.0000000,1003001,10002,1,,,4,40.7205596,3,987229,0,False,1766,6600,,1900,25.0000000,1,2002,4,225000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.86000000000,C7,1004160068,0,False,,3001,1,1,,0,-73.9892531,0,,0,0,,2179,6.0000000,25v4,201796,416,10,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,858600.00000,L018,,68,C4-4A,145 ORCHARD STREET,7,30.01,E,1,,2A,10204,,HORSESHOE REALTY    .,,12c,,,,1766,,1,,,10030012002,0,,10593,2,14,8827,MN,,,,
14,35.0000000,1003001,10002,1,,,3,40.7204800,2,987218,0,False,2600,6600,,1920,88.0000000,1,2002,4,405000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,5.38000000000,C7,1004160069,0,False,,3001,1,1,,0,-73.9892928,0,,0,0,,3062,6.0000000,25v4,201767,416,20,35.0000000,,4.00000000000,,,,,86.0000000,3,0.00000,2,3699900.00000,L018,,69,C4-4A,78 RIVINGTON STREET,7,30.01,N,1,,2A,10204,,"BLAKE-RIV REALTY,",,12c,,,,2600,,1,,,10030012002,0,,16460,2,24,13860,MN,,,,
14,74.0000000,1003001,10002,1,,,5,40.7206391,2,987484,0,False,2000,6600,,1920,37.3300000,1,2001,4,270000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.18000000000,C7,1004110027,2012,False,,3001,1,1,,0,-73.9883331,0,,1987,0,,3266,6.0000000,25v4,201825,411,23,87.5000000,,4.00000000000,,,,,37.0000000,3,0.00000,2,3054600.00000,L018,,27,C4-4A,143 LUDLOW STREET,7,30.01,N,1,,2A,10204,,"143 LUDLOW SM, LLC",,12c,,,,2000,,1,,,10030012001,0,,13650,2,25,11650,MN,,,,
14,84.0000000,1003001,10002,1,,,5,40.7210371,3,987444,0,False,2200,6600,,1930,25.0000000,1,2001,4,225000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,5.39000000000,C7,1004110009,0,False,,3001,1,1,,0,-73.9884774,0,,0,0,,2200,6.0000000,25v4,201970,411,10,88.0000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1486350.00000,L018,,9,C4-4A,162 ORCHARD STREET,7,30.01,E,1,,2A,10204,,162 ORCHARD STREET CORP,,12c,,,,2200,,1,,,10030012001,0,,11867,2,11,9667,MN,,,,
14,78.0000000,1003001,10002,1,,,5,40.7209437,3,987527,0,False,1600,6600,,1900,25.0000000,1,2001,4,225000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,5.03000000000,C7,1004110021,0,False,,3001,1,1,,0,-73.9881779,0,,2019,0,,2187,6.0000000,25v4,201936,411,20,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1410750.00000,L018,,21,C4-4A,153 LUDLOW STREET,7,30.01,N,1,,2A,10204,,153 LUDLOW OWNER LLC,,12c,,,,1600,,1,,,10030012001,0,,11000,2,22,9400,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7209466,3,987284,0,False,1700,6600,,1900,25.0800000,1,2002,4,270000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.26000000000,C7,1004160062,0,False,,3001,1,1,,0,-73.9890546,0,,1986,0,,2194,6.0000000,25v4,201937,416,18,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1606050.00000,L018,,62,C4-4A,157 ORCHARD STREET,7,30.01,E,1,,2A,10204,,ORCHARD REALTY LLC,,12c,,,,1700,,1,,,10030012002,0,,9357,2,23,7657,MN,,,,
14,87.0000000,1003001,10002,1,,,4,40.7208807,3,987275,0,False,1700,6600,,1900,25.0800000,1,2002,4,270000.00000,0,103,,,,102 003,4.00000000000,,4.00000000000,4.26000000000,C7,1004160063,0,False,,3001,1,1,,0,-73.9890871,0,,1986,0,,2194,6.0000000,25v4,201913,416,18,87.5000000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1257750.00000,L018,,63,C4-4A,155 ORCHARD STREET,7,30.01,E,1,,2A,10204,,"ORCHARD REALTY,",,12c,,,,1700,,1,,,10030012002,0,,9357,2,22,7657,MN,,,,
14,75.0000000,1002202,10009,1,,,5,40.7220959,0,988932,0,False,1995,7600,,1900,27.1000000,1,1001,4,67050.00000,0,103,,,1003850002.00000000,102 013,0.00000000000,,4.00000000000,3.97000000000,C7,1003850002,0,False,,2202,2,1,,0,-73.9831090,0,,1990,0,,2080,6.0000000,25v4,202356,385,7,74.9000000,,4.00000000000,C1-5,,,,27.1000000,3,0.00000,2,1141650.00000,E028,,2,R7A,21 AVENUE B,9,22.02,N,1,,3A,10203,,21/23 AVENUE B REALTY LLC,2020-03-05,12c,,,,1995,,1,,,10022021001,0,,8251,0,9,6256,MN,,,,
14,100.0000000,1002202,10009,1,,,5,40.7209645,0,989922,0,False,0,7600,,2001,22.5800000,1,1000,2,225000.00000,0,103,,,,102 014,0.00000000000,,4.00000000000,3.34000000000,C1,1003720023,0,False,,2202,2,1,,0,-73.9795378,0,,0,0,,2393,6.0000000,25v4,201944,372,12,105.9200000,,4.00000000000,,,,,22.0000000,3,0.00000,2,1058400.00000,E028,,23,R8B,300 EAST 3 STREET,9,22.02,N,1,,3A,10202,,TORKIAN 620-622 E. 6TH ST. LLC,,12c,,,,0,,1,,,10022021000,0,,7989,0,12,7989,MN,,,,
14,74.0000000,1002202,10009,1,,,5,40.7205252,3,990167,0,False,3000,7600,,1900,46.8300000,1,1000,4,481500.00000,0,103,,,,102 014,0.00000000000,,6.02000000000,4.21000000000,C7,1003720039,0,True,,2202,2,1,,0,-73.9786541,0,,0,0,,3419,6.0000000,25v4,201784,372,16,93.0000000,,6.50000000000,C1-5,,,,47.0000000,3,0.00000,2,3019050.00000,E028,,39,R8A,11 AVENUE D,9,22.02,N,1,,3A,10202,,DARIEL REALTY CORP.,,12c,,,,3000,,1,,,10022021000,0,,14400,2,19,11400,MN,,,,
14,90.0000000,1003002,10009,1,,,5,40.7227796,3,988506,0,False,600,6600,,1900,42.0000000,1,1000,4,315000.00000,0,103,,,,102 012,0.00000000000,,4.00000000000,3.97000000000,C7,1003980053,0,False,,3002,2,1,,0,-73.9846457,0,,2013,0,,4452,6.0000000,25v4,202605,398,36,106.0000000,,4.00000000000,,,,,42.0000000,3,0.00000,2,3897000.00000,E028,,53,R8B,170 EAST 2 STREET,9,30.02,N,1,,3A,10203,,170-174EV1 LLC,,12c,,,,600,,1,,,10030021000,0,,17664,2,39,17064,MN,,,,
14,76.0000000,1002202,10009,1,,,3,40.7210553,1,989579,0,False,1650,7600,,1920,40.0000000,1,1000,4,225000.00000,0,103,,,,102 014,0.00000000000,,6.02000000000,5.12000000000,C7,1003720001,0,True,,2202,2,1,,0,-73.9807751,0,,1988,0,,3400,6.0000000,25v4,201977,372,27,75.0000000,,6.50000000000,C2-5,,,,40.0000000,3,0.00000,2,3019500.00000,E028,,1,R8A,14 AVENUE C,9,22.02,E,1,,3A,10202,,262 EAST 2ND ST LLC,,12c,,,,1650,,1,,,10022021000,0,,17396,2,29,15746,MN,,,,
14,96.0000000,1002202,10009,1,,,3,40.7216811,2,989535,0,False,2200,7600,,1900,26.4200000,1,1001,4,270000.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,5.63000000000,C7,1003850034,0,True,,2202,2,1,,0,-73.9809337,0,,1985,0,,2646,6.0000000,25v4,202205,385,20,100.0000000,,4.00000000000,C2-5,,,,26.0000000,3,0.00000,2,1240650.00000,E028,,34,R7A,31 AVENUE C,9,22.02,N,1,,3A,10203,,254 EAST 3RD STREET,,12c,,,,2200,,1,,,10022021001,0,,14889,2,23,12689,MN,,,,
14,60.0000000,1002202,10009,1,,,5,40.7216152,0,989521,0,False,0,7600,,2000,26.5000000,1,1001,2,238500.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,2.98000000000,C1,1003850035,0,False,,2202,2,1,,0,-73.9809842,0,,0,0,,2650,6.0000000,25v4,202181,385,13,100.0000000,,4.00000000000,C2-5,,,,26.5000000,3,0.00000,2,1183500.00000,E028,,35,R7A,29 AVENUE C,9,22.02,N,1,,3A,10203,,29 AVENUE C NEW REALTY LLC,,12c,,,,0,,1,,,10022021001,0,,7908,2,13,7908,MN,,,,
14,60.0000000,1002202,10009,1,,,5,40.7214890,0,989495,0,False,0,7600,,2000,26.5000000,1,1001,2,238500.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,3.46000000000,C1,1003850037,0,False,,2202,2,1,,0,-73.9810781,0,,0,0,,2650,6.0000000,25v4,202135,385,13,100.0000000,,4.00000000000,C2-5,,,,25.5000000,3,0.00000,2,1287000.00000,E028,,37,R7A,25 AVENUE C,9,22.02,N,1,,3A,10203,,25 AVENUE C NEW REALTY LLC,,12c,,,,0,,1,,,10022021001,0,,9180,0,13,9180,MN,,,,
14,88.0000000,1002202,10009,1,,,5,40.7216072,1,989278,0,False,0,7600,,1910,24.7500000,1,1001,2,225000.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,4.32000000000,C4,1003850050,0,False,,2202,2,1,,0,-73.9818609,0,,1989,0,,2623,6.0000000,25v4,202178,385,24,105.9200000,,4.00000000000,,,,,25.0000000,3,0.00000,2,1380150.00000,E028,,50,R8B,240 EAST 2 STREET,9,22.02,N,1,,3A,10203,,240 EAST 2ND STREET CORP.,,12c,,,,0,,1,,,10022021001,0,,11322,2,24,11322,MN,,,,
14,54.0000000,1002202,10009,1,,,4,40.7211927,0,989253,0,False,0,7600,,1900,25.1700000,1,1002,2,297900.00000,0,103,,,,102 005,0.00000000000,,6.02000000000,4.72000000000,C4,1003840026,0,True,,2202,2,1,,0,-73.9819512,0,,0,0,,1600,6.0000000,25v4,202027,384,10,65.6700000,,6.50000000000,,,,,25.1700000,3,0.00000,2,2649150.00000,L018,,26,R8A,243 EAST 2 STREET,9,22.02,N,1,,3A,10203,,JD 243 LLC,,12c,,,,0,,1,,,10022021002,0,,7545,2,10,7545,MN,,,,
14,73.0000000,1002202,10009,1,,,5,40.7217362,3,989192,0,False,0,7600,,1910,24.0000000,1,1001,2,202500.00000,0,103,,,,102 013,0.00000000000,,4.00000000000,3.56000000000,C4,1003850054,0,False,,2202,2,1,,0,-73.9821711,0,,1985,0,,2543,6.0000000,25v4,202225,385,24,105.9200000,,4.00000000000,,,,,24.0000000,3,0.00000,2,1012500.00000,E028,,54,R8B,232 EAST 2 STREET,9,22.02,N,1,,3A,10203,,"230 E. 2ND ASSOCIATES, LLC",,12c,,,,0,,1,,,10022021001,0,,9049,2,24,9049,MN,,,,
