name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,lon,lat
,1003850018,207.19140625,1900,15,1003850018,125611,2100,61.198704583071972,61.97,Constructed,1077450,2017-08-22 18:22:33+00:00,Photogrammetric,250974,118.88,101.05,20.21,25020.0,68.5,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.98217041822545,40.72217192064036
,1003870041,287.41015625,1900,13,1003870041,250257,2100,95.085637540960462,58.76,Constructed,1004646,2017-08-22 18:37:38+00:00,Photogrammetric,675333,164.91,140.17,28.03,34707.0,95.1,3.39,1003870047.0,279 EAST 4 STREET,,,,-73.98048660501803,40.72265522939411
,1003860060,49.6171875,,18,1003860060,83976,5110,29.089857745287635,9.61,Constructed,1088347,2017-08-17 16:24:16+00:00,Photogrammetric,1015184,28.47,24.2,4.84,5992.0,16.4,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98197377758831,40.722592948773425
,1003890054,289.34375,1920,11,1003890054,820010,2100,87.60786874782724,76.46,Constructed,1004702,2017-08-22 17:57:26+00:00,Photogrammetric,124919,166.01,141.11,28.22,34939.0,95.7,3.39,1003890054.0,613 EAST 6 STREET,C6,6.0,1920.0,-73.98069431337728,40.724320333254454
,1004000039,637.3671875,1920,18,1004000039,475129,2100,120.7817746942853,67.89,Constructed,1005028,2017-08-22 19:13:10+00:00,Photogrammetric,649830,365.71,310.85,62.17,76966.0,210.9,3.39,1004000039.0,235 EAST 4 STREET,C7,6.0,1920.0,-73.98266253015231,40.72350562627714
,1003850002,267.296875,1900,16,1003850002,1062243,2100,83.359642424736791,45,Split,1082473,2020-02-25 19:07:15+00:00,Other (Manual),434536,153.38,130.37,26.07,32280.0,88.4,3.39,1003850002.0,21 AVENUE B,C7,6.0,1900.0,-73.98312455036194,40.72210919667909
,1003870124,582.85546875,1900,10,1003870124,899647,2100,116.02098450164685,77.66,Constructed,1004653,2017-08-22 18:42:44+00:00,Photogrammetric,152777,334.43,284.26,56.85,70384.0,192.8,3.39,1003870119.0,620 EAST 6 STREET,,,,-73.98041574776373,40.723766453742265
,1003860014,344.83203125,1900,16,1003860014,43700,2100,88.970195043857515,38.39,Constructed,1004615,2017-08-22 17:44:58+00:00,Photogrammetric,377079,197.86,168.18,33.64,41641.0,114.1,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98199334567421,40.72283255577026
,1003860011,300.84375,1900,17,1003860011,848153,2100,93.9145915198937,67.78,Constructed,1004613,2017-08-22 19:27:36+00:00,Photogrammetric,597115,172.62,146.73,29.35,36330.0,99.5,3.39,1003860011.0,250 EAST 4 STREET,C4,6.0,1900.0,-73.98214477026492,40.72290914756397
,1003890053,262.6953125,1939,11,1003890053,804073,2100,71.580090871594635,54.09,Constructed,1004701,2017-08-22 19:32:08+00:00,Photogrammetric,745369,150.72,128.11,25.62,31720.0,86.9,3.39,1003890054.0,613 EAST 6 STREET,,,,-73.98062918092032,40.724266025401704
,1004020042,227.7265625,1901,13,1004020042,347000,2100,72.51354813393155,22.85,Constructed,1005100,2017-08-22 17:35:13+00:00,Photogrammetric,296688,130.66,111.06,22.21,27498.0,75.3,3.39,1004020039.0,102 AVENUE B,,,,-73.98173043667869,40.72473401905758
,1003860003,470.32421875,1999,18,1003860003,608607,2100,91.620850720430127,69.85,Constructed,1084635,2017-08-22 18:46:52+00:00,Photogrammetric,375167,269.87,229.39,45.88,56797.0,155.6,3.39,1003860010.0,53 AVENUE B,,,,-73.98259183491872,40.722840520271305
,1004000021,374.328125,2009,18,1004000021,572941,2100,80.653627332372324,58.65085415,Constructed,1088695,2017-08-22 17:30:42+00:00,Photogrammetric,1114679,214.77,182.56,36.51,45201.0,123.8,3.39,1004000024.0,536 EAST 5 STREET,,,,-73.98311371763349,40.724132685620944
,1004010027,186.296875,1900,16,1004010027,608426,2100,60.15113442670863,50.33,Constructed,1005058,2017-08-22 17:42:25+00:00,Photogrammetric,28967,106.89,90.85,18.17,22496.0,61.6,3.39,1004010030.0,540 EAST 6 STREET,,,,-73.98239776773462,40.72464414652673
,1003870144,1132.03515625,1989,11,1003870144,655279,2100,177.53640372084379,34.7,Constructed,1075627,2017-08-22 19:06:27+00:00,Photogrammetric,191424,649.54,552.11,110.42,136702.0,374.5,3.39,1003870143.0,653 EAST 5 STREET,,,,-73.98035823365265,40.72333267192557
,1003860001,747.7109375,1920,17,1003860001,142500,2100,116.26009890197969,48.46,Constructed,1004610,2017-08-22 18:22:01+00:00,Photogrammetric,60475,429.03,364.68,72.94,90294.0,247.4,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98262007000874,40.72270239862997
,1003860007,160.62890625,1880,16,1003860007,301100,2100,63.378496983151408,34.64,Constructed,1076880,2017-08-22 17:35:51+00:00,Photogrammetric,828416,92.17,78.34,15.67,19398.0,53.1,3.39,1003860010.0,53 AVENUE B,,,,-73.98247187004672,40.7230156988923
,1003860064,515.4921875,1920,18,1003867501,56970,2100,114.45746862174857,74,Constructed,1075842,2017-08-22 17:29:01+00:00,Other (Manual),419233,295.79,251.42,50.28,62251.0,170.6,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98236539033324,40.722647588139104
,1003860061,26.609375,1920,18,1003860061,807596,5110,21.910741833015461,13.12,Constructed,1004624,2017-08-22 18:31:10+00:00,Photogrammetric,1159118,15.27,12.98,2.6,3213.0,8.8,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98213942501144,40.722459107808795
,1003870037,640.7265625,1900,14,1003870037,41773,2100,151.05950489937786,55.48,Constructed,1004645,2017-08-22 19:11:56+00:00,Photogrammetric,625892,367.64,312.49,62.5,77373.0,212.0,3.39,1003740006.0,64 AVENUE C,,,,-73.9802406679848,40.72260399604663
,1003890050,226.82421875,1920,11,1003890050,279479,2100,66.164812715916781,56.14,Constructed,1004698,2017-08-22 19:18:23+00:00,Photogrammetric,289137,130.15,110.62,22.12,27390.0,75.0,3.39,1003890054.0,613 EAST 6 STREET,,,,-73.98039484208302,40.72415639214695
,1003850022,336.03125,2001,16,1003850022,572204,2100,75.319517341244,73.48,Constructed,1084633,2017-08-22 17:56:27+00:00,Photogrammetric,934118,192.82,163.89,32.78,40580.0,111.2,3.39,1003860053.0,233 EAST 3 STREET,,,,-73.98188416407523,40.72203861398682
,1003890011,1195.2890625,1998,11,1003890011,122414,2100,170.05675201973389,99.11,Constructed,1086499,2017-08-22 17:38:01+00:00,Photogrammetric,982061,685.81,582.94,116.59,144335.0,395.4,3.39,1003890017.0,198 EAST 7 STREET,,,,-73.98073264734744,40.724683946527584
,1003870020,2379.5,1988,13,1003870020,1061506,2100,339.41911720164723,35,Constructed,1075625,2017-08-22 19:33:03+00:00,Other (Manual),1205740,1365.31,1160.51,232.1,287342.0,787.2,3.39,1003870048.0,277 EAST 4 STREET,,,,-73.98083939950791,40.723195999552395
,1003860063,76.53125,1900,17,1003860063,160516,5110,34.995555324746284,34.51,Constructed,1076940,2017-08-17 16:48:09+00:00,Photogrammetric,1206430,43.92,37.33,7.47,9243.0,25.3,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98217908544974,40.722708246197115
,1003850004,291.87109375,1950,16,1003850004,740155,2100,74.0886153224766,19.29,Constructed,1004588,2017-08-22 18:14:21+00:00,Photogrammetric,651278,167.48,142.36,28.47,35248.0,96.6,3.39,1003850003.0,23 AVENUE B,,,,-73.98302061161226,40.722250633165864
,1004010046,1429.03515625,2000,15,1004010046,686408,2100,151.31543051494029,59.39,Constructed,1087322,2017-08-22 18:09:40+00:00,Photogrammetric,934094,819.93,696.94,139.39,172562.0,472.8,3.39,1004010047.0,533 EAST 5 STREET,,,,-73.98257791078208,40.72434351912655
,1003870129,158.2578125,1993,10,1003870129,194303,5110,51.644871952595771,24.29,Constructed,1084354,2017-08-22 18:38:40+00:00,Photogrammetric,1157404,90.8,77.18,15.44,19111.0,52.4,3.39,1003870140.0,77 AVENUE C,,,,-73.98011840589669,40.72368649249671
,1003860058,499.93359375,1900,16,1003860058,779919,2100,108.65404981423708,69.95,Constructed,1004623,2017-08-22 17:44:25+00:00,Photogrammetric,279860,286.86,243.83,48.77,60373.0,165.4,3.39,1003860053.0,233 EAST 3 STREET,,,,-73.98192047739715,40.72246397078778
,1003870044,604.6484375,1920,13,1003870044,640874,2100,112.42993398532477,70.14,Constructed,1004648,2017-08-22 17:29:43+00:00,Photogrammetric,214167,346.94,294.9,58.98,73017.0,200.0,3.39,1003870047.0,279 EAST 4 STREET,,,,-73.98076278114169,40.72276671020221
,1003860010,337.51171875,1900,17,1003860010,844768,2100,90.900137880771126,66.59,Constructed,1004611,2017-08-22 17:40:43+00:00,Photogrammetric,362135,193.66,164.61,32.92,40758.0,111.7,3.39,1003860010.0,53 AVENUE B,C7,6.0,1900.0,-73.98236278204526,40.72309104015755
Hennington Hall Youth Ctr,1003850063,1039.6640625,1908,18,1003850063,735828,2100,147.83500708500642,76.46,Constructed,1004609,2017-08-22 18:14:36+00:00,Photogrammetric,439697,596.56,507.08,101.42,125552.0,344.0,3.39,1003850003.0,23 AVENUE B,,,,-73.98286685291701,40.72204502833646
,1003890051,384.54296875,1900,11,1003897502,945505,2100,93.617618555839272,13.58,Constructed,1004699,2017-08-22 19:03:12+00:00,Photogrammetric,133870,220.64,187.54,37.51,46435.0,127.2,3.39,1003890054.0,613 EAST 6 STREET,,,,-73.9804427242176,40.72423372380018
,1004010030,290.53125,1920,14,1004010030,269000,2100,92.0567456560289,70.24,Constructed,1005061,2017-08-22 18:56:24+00:00,Photogrammetric,33651,166.7,141.69,28.34,35083.0,96.1,3.39,1004010030.0,540 EAST 6 STREET,C4,6.0,1920.0,-73.98221053781505,40.72451150298073
,1004000045,337.67578125,1937,18,1004000045,652849,2100,103.91857267295603,69.37,Constructed,1005030,2017-08-22 17:29:53+00:00,Photogrammetric,398060,193.75,164.69,32.94,40776.0,111.7,3.39,1004000045.0,225 EAST 4 STREET,C6,6.0,1937.0,-73.98307041488722,40.72373809322889
,1003860053,495.60546875,1910,16,1003860053,43644,2100,109.81425710311427,66.65,Constructed,1004620,2017-08-22 18:14:37+00:00,Photogrammetric,540689,284.38,241.72,48.34,59851.0,164.0,3.39,1003860053.0,233 EAST 3 STREET,C1,6.0,1910.0,-73.98158098252429,40.722322569553135
,1003860005,345.3828125,1880,18,1003860005,21029,2100,93.1436582570729,32.64,Constructed,1083147,2017-08-22 18:17:03+00:00,Photogrammetric,831576,198.18,168.45,33.69,41708.0,114.3,3.39,1003860010.0,53 AVENUE B,,,,-73.98245820825679,40.722949502837096
,1003870127,302.859375,1920,11,1003870127,777217,2100,91.671056648375611,34.4,Constructed,1004654,2017-08-22 17:32:14+00:00,Photogrammetric,279481,173.78,147.71,29.54,36573.0,100.2,3.39,1003870119.0,620 EAST 6 STREET,,,,-73.98032401670534,40.72370407982986
,1004010049,217.53515625,1900,15,1004010049,504602,2100,63.371113109567048,53.63,Constructed,1005069,2017-08-22 19:12:12+00:00,Photogrammetric,54719,124.81,106.09,21.22,26268.0,72.0,3.39,1004010047.0,533 EAST 5 STREET,,,,-73.98294988158153,40.724437416045284
,1003850023,283.49609375,1900,16,1003850023,706161,2100,82.9232191338142,61.44,Constructed,1004592,2017-08-22 17:54:43+00:00,Photogrammetric,834904,162.66,138.27,27.65,34234.0,93.8,3.39,1003850054.0,232 EAST 2 STREET,,,,-73.98179568606024,40.72198436088296
,1003860062,74.5078125,1900,18,1003860062,86992,5110,39.548974773830224,12.74,Constructed,1088348,2017-08-17 17:19:58+00:00,Photogrammetric,1233002,42.75,36.34,7.27,8998.0,24.7,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98211329475414,40.72267860339628
,1004000044,205.4140625,1929,18,1004000044,907294,2100,65.6140760953295,60.32,Constructed,1005029,2017-08-22 17:53:14+00:00,Photogrammetric,543203,117.86,100.18,20.04,24805.0,68.0,3.39,1004000045.0,225 EAST 4 STREET,,,,-73.98301081216479,40.72367612663284
,1004010048,395.08984375,1900,15,1004010048,260146,2100,98.002132628142746,54.33,Constructed,1005068,2017-08-22 18:37:49+00:00,Photogrammetric,531731,226.68,192.68,38.54,47707.0,130.7,3.39,1004010047.0,533 EAST 5 STREET,,,,-73.98283326342273,40.72445567977276
,1003860063,147.3046875,1900,18,1003860063,25778,2100,50.195189276854123,39.15,Constructed,1076939,2017-08-22 18:52:53+00:00,Photogrammetric,55847,84.52,71.84,14.37,17789.0,48.7,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98229235592149,40.72255278206325
,1003990028,332.578125,1955,13,1003997502,66478,2100,92.084020212210348,67.39859996,Constructed,1004993,2017-08-22 17:27:42+00:00,Photogrammetric,621420,190.83,162.21,32.44,40162.0,110.0,3.39,1003990026.0,234 EAST 4 STREET,,,,-73.98303792813762,40.72326089181832
,1003990036,246.41015625,1900,20,1003990036,183340,2100,74.093216571501557,56.18,Constructed,1004997,2017-08-22 17:50:12+00:00,Photogrammetric,161337,141.38,120.18,24.04,29756.0,81.5,3.39,1003990038.0,38 AVENUE B,,,,-73.98299840337754,40.7229763984441
,1003890001,312.71875,1900,11,1003890001,903828,2100,91.042906898277323,60.66,Constructed,1004668,2017-08-22 19:03:57+00:00,Photogrammetric,722434,179.43,152.51,30.5,37762.0,103.5,3.39,1003890007.0,105 AVENUE B,,,,-73.98132251800536,40.72449132645064
,1003860008,177.9609375,1880,17,1003860008,734054,2100,64.745186180215441,33.99,Constructed,1076882,2017-08-22 18:32:20+00:00,Photogrammetric,541602,102.11,86.79,17.36,21490.0,58.9,3.39,1003860010.0,53 AVENUE B,,,,-73.98244321180398,40.72305563547875
,1003990037,314.3203125,1900,20,1003990037,556880,2100,89.08215344820799,57.94,Constructed,1004998,2017-08-22 17:43:10+00:00,Photogrammetric,372898,180.35,153.3,30.66,37957.0,104.0,3.39,1003990038.0,38 AVENUE B,,,,-73.9830628574841,40.722926196846856
,1004020045,168.30078125,1900,14,1004020045,493296,2100,60.937258892497695,71.64,Constructed,1081918,2017-08-22 19:12:49+00:00,Photogrammetric,86101,96.56,82.08,16.42,20323.0,55.7,3.39,1004020039.0,102 AVENUE B,,,,-73.98202132882669,40.724848109053056
,1003990038,298.91015625,1900,19,1003990038,668905,2100,79.436188116968083,68.04,Constructed,1004999,2017-08-22 17:55:05+00:00,Photogrammetric,568546,171.51,145.78,29.16,36096.0,98.9,3.39,1003990038.0,38 AVENUE B,C7,6.0,1900.0,-73.98309268293285,40.72286211881318
,1003860011,325.109375,1900,16,1003860011,827731,2100,93.056027250237591,68.78,Constructed,1004614,2017-08-22 18:30:30+00:00,Photogrammetric,259064,186.55,158.57,31.71,39261.0,107.6,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98206905221895,40.72286902234552
,1004020043,90.3125,1900,13,1004020043,351879,2100,38.025178355275195,58.99,Constructed,1077614,2017-08-22 18:35:59+00:00,Photogrammetric,285248,51.82,44.04,8.81,10905.0,29.9,3.39,1004020039.0,102 AVENUE B,,,,-73.98184337434358,40.724712089726665
,1003870119,351.48046875,1920,10,1003870119,614206,2100,96.482046003657814,66.23,Constructed,1004652,2017-08-22 17:30:22+00:00,Photogrammetric,139755,201.67,171.42,34.28,42444.0,116.3,3.39,1003870119.0,620 EAST 6 STREET,C7,6.0,1920.0,-73.98083256010909,40.72395196010391
,1004000020,196.1875,1900,16,1004000020,6436,2100,81.105674631305448,43.61,Constructed,1005022,2017-08-22 18:02:33+00:00,Photogrammetric,813749,112.57,95.69,19.14,23692.0,64.9,3.39,1004000024.0,536 EAST 5 STREET,,,,-73.98320459093893,40.72416048532251
,1003860015,1173.9921875,1992,16,1003860015,163714,2100,146.75038241733461,56.71,Constructed,1082842,2017-08-22 18:59:07+00:00,Photogrammetric,161163,673.62,572.58,114.52,141771.0,388.4,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.9817441728322,40.72275371054783
,1003870157,516.6796875,1900,7,1003870157,495262,2100,122.37321564500022,73.25,Constructed,1004667,2017-08-22 19:34:00+00:00,Photogrammetric,627153,296.45,251.99,50.4,62392.0,170.9,3.39,1003870157.0,619 EAST 5 STREET,C1,6.0,1900.0,-73.98101275587477,40.72366199114845
,1004010023,223.53125,1900,15,1004010023,440401,2100,63.889228843133353,52.11,Constructed,1005055,2017-08-22 18:34:17+00:00,Photogrammetric,232363,128.26,109.02,21.8,26993.0,74.0,3.39,1004010047.0,533 EAST 5 STREET,,,,-73.98270734304597,40.72477146710815
,1004000024,401.16796875,1929,17,1004000024,896616,2100,107.98825051204126,64.16,Constructed,1005024,2017-08-22 18:08:13+00:00,Photogrammetric,511348,230.18,195.65,39.13,48443.0,132.7,3.39,1004000024.0,536 EAST 5 STREET,C7,6.0,1929.0,-73.9829361721302,40.72402996792736
,1003850001,334.265625,1997,18,1003850001,464317,2100,83.029280659805536,42,Constructed,1004587,2017-08-22 18:15:35+00:00,Photogrammetric,44296,191.8,163.03,32.61,40367.0,110.6,3.39,1003850002.0,21 AVENUE B,,,,-73.9831499885492,40.72203954304385
,1003890006,221.84375,1900,12,1003890006,787678,2100,70.407510131120148,45.96,Constructed,1004672,2017-08-22 17:44:04+00:00,Photogrammetric,844985,127.29,108.19,21.64,26789.0,73.4,3.39,1003890007.0,105 AVENUE B,,,,-73.98118507359229,40.724751748138345
,1003850019,945.7421875,2004,16,1003850019,713954,2100,175.3163054666461,84.54,Constructed,1087318,2018-12-07 18:34:03+00:00,Photogrammetric,990435,542.67,461.27,92.25,114211.0,312.9,3.39,1003850055.0,230 EAST 2 STREET,,,,-73.98208344666085,40.72204392857418
,1003870047,315.9453125,1900,13,1003870047,139255,2100,92.779575461934627,71.21,Constructed,1004649,2017-08-22 19:21:24+00:00,Photogrammetric,682990,181.29,154.09,30.82,38154.0,104.5,3.39,1003870047.0,279 EAST 4 STREET,C4,6.0,1900.0,-73.9809569333052,40.72284867499102
,1004010050,215.29296875,1900,15,1004010050,222377,2100,63.164700977646753,53.63,Constructed,1005070,2017-08-22 17:49:38+00:00,Photogrammetric,344275,123.53,105.0,21.0,25998.0,71.2,3.39,1004010047.0,533 EAST 5 STREET,,,,-73.98302867954327,40.72447019780794
,1003860020,278.78515625,1923,14,1003860020,120774,2100,94.235847965415985,60.27,Constructed,1004616,2017-08-22 17:37:53+00:00,Photogrammetric,844232,159.97,135.98,27.2,33667.0,92.2,3.39,1003860053.0,233 EAST 3 STREET,,,,-73.98152496109306,40.72263645321854
,1003860011,289.52734375,1900,17,1003860011,649822,2100,92.079956942855,67.78,Constructed,1004612,2017-08-22 18:10:30+00:00,Photogrammetric,76727,166.13,141.21,28.24,34963.0,95.8,3.39,1003860011.0,250 EAST 4 STREET,,,,-73.98222387047163,40.72294187774346
,1003990047,509.74609375,1900,22,1003990047,212369,2100,124.2670106179775,63,Constructed,1005005,2017-08-22 17:49:49+00:00,Photogrammetric,560019,292.48,248.61,49.72,61556.0,168.6,3.39,1003990047.0,181 EAST 3 STREET,C7,6.0,1900.0,-73.98387112396227,40.72328603576797
,1004010057,222.41015625,1929,19,1004010057,994574,2100,63.459131320398612,53.46,Constructed,1005077,2017-08-22 18:06:46+00:00,Photogrammetric,287485,127.61,108.47,21.69,26857.0,73.6,3.39,1004010056.0,515 EAST 5 STREET,,,,-73.98358422086316,40.7247026821518
,1003970007,100.5390625,1920,25,1003970007,43491,2100,40.1212211705015,38.06,Constructed,1077495,2009-02-14 00:00:00+00:00,Photogrammetric,153541,57.69,49.03,9.81,12141.0,33.3,3.39,1003980066.0,24 AVENUE A,,,,-73.98561275570869,40.722555552857415
,1004000009,212.0625,1940,19,1004000009,183085,2100,64.12197937480903,52.51,Constructed,1005011,2017-08-22 17:50:10+00:00,Photogrammetric,179877,121.67,103.42,20.68,25607.0,70.2,3.39,1004000061.0,193 EAST 4 STREET,,,,-73.98401746804056,40.72452932261351
,1003990024,488.33203125,1900,20,1003990024,304249,2100,127.61721949314898,66.16,Constructed,1004991,2017-08-22 18:36:58+00:00,Photogrammetric,529913,280.2,238.17,47.63,58970.0,161.6,3.39,1003990024.0,230 EAST 4 STREET,C1,6.0,1900.0,-73.98329258297437,40.723382513604186
,1004290038,229.2734375,1920,26,1004290038,385193,2100,77.785074205386323,50.88,Constructed,1005749,2017-08-22 18:35:30+00:00,Photogrammetric,381595,131.56,111.82,22.36,27687.0,75.9,3.39,1004290045.0,114 EAST 1 STREET,,,,-73.98626483634689,40.72276064338853
,1004000050,493.98046875,1900,18,1004000050,694200,2100,125.91333465735052,66.89,Constructed,1005034,2017-08-22 18:26:47+00:00,Photogrammetric,445315,283.44,240.92,48.18,59652.0,163.4,3.39,1004000050.0,213 EAST 4 STREET,C7,6.0,1900.0,-73.98343049561024,40.7238871173146
,1003970027,133.04296875,1899,21,1003970027,248012,2100,54.646730505188557,35.07,Constructed,1004952,2017-08-22 19:38:21+00:00,Photogrammetric,512392,76.34,64.89,12.98,16067.0,44.0,3.39,1003970025.0,185 EAST 2 STREET,,,,-73.98418783709675,40.7221760617679
,1003980053,460.484375,1900,23,1003980053,802602,2100,112.26959715527606,64.03,Constructed,1004984,2017-08-22 17:31:44+00:00,Photogrammetric,247299,264.23,224.59,44.92,55609.0,152.4,3.39,1003980053.0,170 EAST 2 STREET,C7,6.0,1900.0,-73.98465932799844,40.722769116688944
,1003980061,400.44140625,1919,24,1003980061,425165,2100,95.301216143016191,65.96,Constructed,1004985,2017-08-22 17:34:13+00:00,Photogrammetric,48523,229.77,195.3,39.06,48357.0,132.5,3.39,1003980061.0,156 EAST 2 STREET,C7,6.0,1919.0,-73.98520795589187,40.722970021034264
,1003980051,201.32421875,1900,23,1003980051,955264,2100,66.049521877595552,49.37,Constructed,1066585,2017-08-22 18:24:33+00:00,Photogrammetric,468631,115.52,98.19,19.64,24312.0,66.6,3.39,1003980053.0,170 EAST 2 STREET,,,,-73.98450809930796,40.72268408772164
,1004290042,406.02734375,1900,28,1004290042,910442,2100,89.296145367831627,51.59,Constructed,1005752,2017-08-22 17:53:13+00:00,Photogrammetric,43539,232.98,198.03,39.61,49032.0,134.3,3.39,1004290045.0,114 EAST 1 STREET,,,,-73.98640773392243,40.72256629355903
,1004000056,209.390625,1900,19,1004000056,763944,2100,62.622662052258349,53.09,Constructed,1005039,2017-08-22 19:10:43+00:00,Photogrammetric,54449,120.14,102.12,20.42,25285.0,69.3,3.39,1004000061.0,193 EAST 4 STREET,,,,-73.9838640668387,40.724032019761076
,1004000060,253.72265625,1913,19,1004000060,990900,2100,81.008976185174333,53.21,Constructed,1005043,2017-08-22 19:02:11+00:00,Photogrammetric,661,145.58,123.74,24.75,30639.0,83.9,3.39,1004000061.0,193 EAST 4 STREET,,,,-73.98417675802501,40.72417330353569
,1003980047,492.8203125,1920,22,1003987501,312064,2100,113.23318956068849,67,Constructed,1083436,2017-08-22 19:05:16+00:00,Other (Manual),57281,282.78,240.36,48.07,59513.0,163.0,3.39,1003980043.0,190 EAST 2 STREET,,,,-73.98425625314513,40.72260003656949
,1003980046,300.4296875,1920,22,1003987502,1042596,2100,81.9055408625099,59,Constructed,1075876,2017-08-22 17:42:04+00:00,Other (Manual),530882,172.38,146.53,29.31,36280.0,99.4,3.39,1003980043.0,190 EAST 2 STREET,,,,-73.98415645138307,40.72254541304447
,1003980024,282.65234375,1900,21,1003980024,896617,2100,77.700762588817284,58.69,Constructed,1004969,2017-08-22 18:08:13+00:00,Photogrammetric,715389,162.18,137.86,27.57,34133.0,93.5,3.39,1003980043.0,190 EAST 2 STREET,,,,-73.98376957455449,40.72280594038613
,1003980004,277,1960,23,1003980004,743745,2100,78.435229911270966,39.62,Constructed,1004963,2017-08-22 17:44:48+00:00,Photogrammetric,595714,158.94,135.1,27.02,33450.0,91.6,3.39,1003980066.0,24 AVENUE A,,,,-73.98522605087409,40.723294239135896
,1003980032,283.87890625,1900,21,1003980032,607523,2100,78.30791164247772,55.54,Constructed,1004974,2017-08-22 18:11:19+00:00,Photogrammetric,783082,162.89,138.46,27.69,34282.0,93.9,3.39,1003990038.0,38 AVENUE B,,,,-73.9833251919838,40.722546821685704
,1003990011,3356.36328125,1900,21,1003990011,991126,2100,328.57626964265677,89.23,Constructed,1004990,2017-08-22 17:38:53+00:00,Photogrammetric,643981,1925.8,1636.93,327.39,405305.0,1110.4,3.39,1003990047.0,181 EAST 3 STREET,,,,-73.98429750910158,40.723642483306136
,1004310031,1440.734375,1929,25,1004310031,540196,2100,208.08555281215303,122.16,Constructed,1005762,2017-08-22 18:48:09+00:00,Photogrammetric,49782,826.65,702.65,140.53,173977.0,476.7,3.39,,,,,,-73.98544339701895,40.723956441411254
,1003980025,277.4453125,1912,22,1003980025,416097,2100,77.34313809472296,57.26,Constructed,1004970,2017-08-22 18:53:08+00:00,Photogrammetric,195772,159.19,135.31,27.06,33504.0,91.8,3.39,1003980043.0,190 EAST 2 STREET,,,,-73.98369426047347,40.722774027822695
,1004000055,219.703125,1900,18,1004000055,865816,2100,63.576313636162553,52.78,Constructed,1005038,2017-08-22 18:43:37+00:00,Photogrammetric,286173,126.06,107.15,21.43,26531.0,72.7,3.39,1004000050.0,213 EAST 4 STREET,,,,-73.98378634014007,40.72399901003971
,1004290035,82.640625,1900,26,1004290035,913750,2100,36.77020658970725,28.11,Constructed,1079734,2009-02-14 00:00:00+00:00,Photogrammetric,317220,47.42,40.3,8.06,9979.0,27.3,3.39,1004290045.0,114 EAST 1 STREET,,,,-73.9862323404674,40.72286925490109
,1004310025,1444.49609375,1929,22,1004310025,337499,2100,208.08920639948315,124.35,Constructed,1005761,2017-08-22 19:36:57+00:00,Photogrammetric,96023,828.8,704.48,140.9,174430.0,477.9,3.39,,,,,,-73.98526190116391,40.72420695628414
,1003990040,368.515625,1951,21,1003990040,191483,2100,95.63327667999188,16.11,Constructed,1005001,2017-08-22 19:39:39+00:00,Photogrammetric,411658,211.45,179.73,35.95,44502.0,121.9,3.39,1003990041.0,191 EAST 3 STREET,,,,-73.9832810660299,40.723057229798854
McKinley Playground Public Restroom,1004310020,86.7890625,1965,24,1004310020,61579,5110,37.265076815170929,11,Constructed,1088212,2023-12-12 19:52:36+00:00,Other (Manual),698112,49.8,42.33,8.47,10480.0,28.7,3.39,,,,,,-73.98562755068998,40.72426935036864
,1003990041,503.69140625,1900,21,1003990041,559677,2100,120.48563810655939,65.07,Constructed,1005002,2017-08-22 19:30:41+00:00,Photogrammetric,138710,289.01,245.66,49.13,60826.0,166.6,3.39,1003990041.0,191 EAST 3 STREET,C7,6.0,1900.0,-73.98341008881381,40.723087751430775
,1003970007,1035.84765625,1920,26,1003970007,1071708,2100,144.1497130344311,55,Constructed,1077494,2017-08-22 18:29:30+00:00,Other (Manual),349496,594.36,505.2,101.04,125088.0,342.7,3.39,1003980066.0,24 AVENUE A,,,,-73.98566525654195,40.72272112644305
,1003980034,207.01171875,2017,22,1003987503,1076789,2100,60.966062929177696,74,Constructed,1088371,2019-12-04 17:53:12+00:00,Other (Manual),1281864,118.78,100.96,20.19,24999.0,68.5,3.39,1003850003.0,23 AVENUE B,,,,-73.98337777277567,40.722418088078314
,1004000010,231.34765625,1940,17,1004000010,243839,2100,65.0268419942505,53.64,Constructed,1005012,2017-08-22 18:03:39+00:00,Photogrammetric,247231,132.74,112.83,22.57,27937.0,76.5,3.39,1004000061.0,193 EAST 4 STREET,,,,-73.98394131011926,40.724494102254745
