bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh
,,,,,111.47,94.75,18.95,23460.0,64.3,3.39
,,,,,154.64,131.44,26.29,32545.0,89.2,3.39
,,,,,164.17,139.54,27.91,34551.0,94.7,3.39
,,,,,129.85,110.37,22.07,27328.0,74.9,3.39
,,,,,148.11,125.89,25.18,31171.0,85.4,3.39
,,,,,163.07,138.61,27.72,34320.0,94.0,3.39
,,,,,182.64,155.25,31.05,38439.0,105.3,3.39
,,,,,59.44,50.53,10.11,12510.0,34.3,3.39
,,,,,156.55,133.07,26.61,32948.0,90.3,3.39
,,,,,131.91,112.12,22.42,27762.0,76.1,3.39
,,,,,81.91,69.62,13.92,17238.0,47.2,3.39
,,,,,127.94,108.75,21.75,26927.0,73.8,3.39
,,,,,133.76,113.69,22.74,28150.0,77.1,3.39
,,,,,69.01,58.66,11.73,14523.0,39.8,3.39
,,,,,217.29,184.7,36.94,45731.0,125.3,3.39
,,,,,158.97,135.12,27.02,33457.0,91.7,3.39
,,,,,209.35,177.95,35.59,44061.0,120.7,3.39
,,,,,2694.43,2290.27,458.05,567070.0,1553.6,3.39
,,,,,111.55,94.82,18.96,23477.0,64.3,3.39
,,,,,59.38,50.47,10.09,12497.0,34.2,3.39
1004540047.0,345 EAST 12 STREET,C7,6.0,1920.0,320.37,272.32,54.46,67426.0,184.7,3.39
,,,,,122.98,104.53,20.91,25882.0,70.9,3.39
,,,,,155.74,132.38,26.48,32777.0,89.8,3.39
,,,,,207.18,176.11,35.22,43604.0,119.5,3.39
,,,,,120.79,102.67,20.53,25421.0,69.6,3.39
,,,,,116.64,99.14,19.83,24548.0,67.3,3.39
,,,,,476.3,404.86,80.97,100242.0,274.6,3.39
,,,,,179.78,152.81,30.56,37836.0,103.7,3.39
1004380027.0,173 AVENUE A,C7,6.0,1920.0,221.56,188.32,37.66,46629.0,127.8,3.39
,,,,,124.98,106.23,21.25,26302.0,72.1,3.39
1004400052.0,415 EAST 12 STREET,C6,6.0,1900.0,151.17,128.49,25.7,31815.0,87.2,3.39
,,,,,58.14,49.42,9.88,12237.0,33.5,3.39
1004550042.0,219 1 AVENUE,C7,6.0,1910.0,115.16,97.89,19.58,24236.0,66.4,3.39
,,,,,67.82,57.64,11.53,14273.0,39.1,3.39
,,,,,98.62,83.83,16.77,20755.0,56.9,3.39
,,,,,160.58,136.5,27.3,33797.0,92.6,3.39
,,,,,148.49,126.22,25.24,31252.0,85.6,3.39
1004540032.0,346 EAST 13 STREET,C1,6.0,1920.0,258.05,219.34,43.87,54309.0,148.8,3.39
,,,,,415.12,352.85,70.57,87366.0,239.4,3.39
,,,,,65.92,56.03,11.21,13874.0,38.0,3.39
,,,,,133.85,113.77,22.75,28170.0,77.2,3.39
,,,,,90.48,76.9,15.38,19042.0,52.2,3.39
,,,,,93.92,79.83,15.97,19766.0,54.2,3.39
,,,,,138.44,117.67,23.53,29136.0,79.8,3.39
,,,,,863.48,733.95,146.79,181727.0,497.9,3.39
,,,,,53.38,45.37,9.07,11234.0,30.8,3.39
,,,,,100.18,85.15,17.03,21083.0,57.8,3.39
,,,,,113.5,96.48,19.3,23888.0,65.4,3.39
,,,,,61.17,51.99,10.4,12873.0,35.3,3.39
1004380023.0,430 EAST 11 STREET,C7,6.0,1910.0,143.62,122.08,24.42,30227.0,82.8,3.39
,,,,,61.32,52.13,10.43,12906.0,35.4,3.39
,,,,,57.26,48.67,9.73,12051.0,33.0,3.39
,,,,,99.92,84.93,16.99,21030.0,57.6,3.39
,,,,,118.29,100.55,20.11,24895.0,68.2,3.39
,,,,,137.86,117.18,23.44,29015.0,79.5,3.39
,,,,,82.11,69.79,13.96,17281.0,47.3,3.39
,,,,,526.28,447.34,89.47,110760.0,303.5,3.39
,,,,,118.18,100.46,20.09,24873.0,68.1,3.39
,,,,,245.36,208.56,41.71,51639.0,141.5,3.39
,,,,,110.1,93.59,18.72,23172.0,63.5,3.39
,,,,,112.16,95.34,19.07,23606.0,64.7,3.39
,,,,,149.5,127.07,25.41,31463.0,86.2,3.39
,,,,,148.04,125.83,25.17,31156.0,85.4,3.39
,,,,,56.84,48.31,9.66,11962.0,32.8,3.39
,,,,,161.6,137.36,27.47,34011.0,93.2,3.39
,,,,,160.91,136.78,27.36,33866.0,92.8,3.39
1004400008.0,214 1 AVENUE,C7,6.0,1910.0,276.76,235.25,47.05,58247.0,159.6,3.39
,,,,,61.66,52.41,10.48,12978.0,35.6,3.39
,,,,,114.3,97.15,19.43,24055.0,65.9,3.39
,,,,,63.71,54.16,10.83,13409.0,36.7,3.39
,,,,,169.76,144.3,28.86,35728.0,97.9,3.39
1004400003.0,202 1 AVENUE,C7,6.0,1905.0,246.12,209.2,41.84,51798.0,141.9,3.39
,,,,,163.97,139.38,27.88,34510.0,94.5,3.39
,,,,,209.32,177.92,35.58,44053.0,120.7,3.39
1004400021.0,424 EAST 13 STREET,C4,6.0,1900.0,245.65,208.8,41.76,51700.0,141.6,3.39
,,,,,173.99,147.89,29.58,36617.0,100.3,3.39
1004400051.0,417 EAST 12 STREET,C1,6.0,1920.0,163.95,139.36,27.87,34506.0,94.5,3.39
,,,,,169.37,143.97,28.79,35646.0,97.7,3.39
,,,,,128.29,109.04,21.81,26999.0,74.0,3.39
,,,,,171.54,145.81,29.16,36102.0,98.9,3.39
,,,,,151.27,128.58,25.72,31837.0,87.2,3.39
,,,,,746.57,634.59,126.92,157124.0,430.5,3.39
,,,,,127.54,108.41,21.68,26842.0,73.5,3.39
,,,,,175.11,148.84,29.77,36853.0,101.0,3.39
,,,,,191.97,163.17,32.63,40402.0,110.7,3.39
,,,,,95.07,80.81,16.16,20008.0,54.8,3.39
1004400050.0,419 EAST 12 STREET,C4,6.0,1900.0,166.23,141.29,28.26,34984.0,95.8,3.39
,,,,,126.97,107.92,21.58,26722.0,73.2,3.39
1004400014.0,410 EAST 13 STREET,C4,6.0,1900.0,258.66,219.86,43.97,54438.0,149.1,3.39
,,,,,194.14,165.02,33.0,40859.0,111.9,3.39
,,,,,51.8,44.03,8.81,10903.0,29.9,3.39
,,,,,121.17,102.99,20.6,25501.0,69.9,3.39
,,,,,83.38,70.87,14.17,17547.0,48.1,3.39
1004400007.0,210 1 AVENUE,C7,6.0,1912.0,200.85,170.73,34.15,42272.0,115.8,3.39
,,,,,195.27,165.98,33.2,41096.0,112.6,3.39
,,,,,128.9,109.56,21.91,27127.0,74.3,3.39
,,,,,218.72,185.91,37.18,46032.0,126.1,3.39
,,,,,201.16,170.98,34.2,42336.0,116.0,3.39
,,,,,56.09,47.68,9.54,11805.0,32.3,3.39
,,,,,120.0,102.0,20.4,25255.0,69.2,3.39
,,,,,119.64,101.7,20.34,25180.0,69.0,3.39
,,,,,167.79,142.62,28.52,35313.0,96.7,3.39
,,,,,469.35,398.95,79.79,98780.0,270.6,3.39
1004380028.0,171 AVENUE A,C7,6.0,1900.0,164.99,140.24,28.05,34723.0,95.1,3.39
,,,,,70.01,59.51,11.9,14734.0,40.4,3.39
,,,,,1719.89,1461.9,292.38,361968.0,991.7,3.39
,,,,,109.78,93.31,18.66,23105.0,63.3,3.39
,,,,,191.36,162.66,32.53,40274.0,110.3,3.39
,,,,,120.49,102.42,20.48,25359.0,69.5,3.39
,,,,,58.34,49.59,9.92,12278.0,33.6,3.39
,,,,,170.01,144.51,28.9,35780.0,98.0,3.39
,,,,,131.27,111.58,22.32,27626.0,75.7,3.39
,,,,,429.55,365.12,73.02,90404.0,247.7,3.39
,,,,,121.72,103.46,20.69,25617.0,70.2,3.39
,,,,,169.43,144.01,28.8,35657.0,97.7,3.39
,,,,,126.96,107.92,21.58,26721.0,73.2,3.39
,,,,,210.84,179.22,35.84,44374.0,121.6,3.39
1004380050.0,255 EAST 10 STREET,C4,6.0,1900.0,162.31,137.96,27.59,34160.0,93.6,3.39
,,,,,138.06,117.35,23.47,29055.0,79.6,3.39
,,,,,182.83,155.4,31.08,38478.0,105.4,3.39
,,,,,108.52,92.24,18.45,22840.0,62.6,3.39
,,,,,172.39,146.53,29.31,36281.0,99.4,3.39
,,,,,144.48,122.81,24.56,30408.0,83.3,3.39
,,,,,130.36,110.81,22.16,27436.0,75.2,3.39
1004400019.0,420 EAST 13 STREET,C4,6.0,1900.0,241.81,205.54,41.11,50892.0,139.4,3.39
,,,,,176.77,150.26,30.05,37204.0,101.9,3.39
,,,,,160.96,136.81,27.36,33875.0,92.8,3.39
,,,,,182.7,155.3,31.06,38452.0,105.3,3.39
,,,,,156.63,133.14,26.63,32965.0,90.3,3.39
1004400018.0,416 EAST 13 STREET,C4,6.0,1900.0,237.38,201.78,40.36,49960.0,136.9,3.39
,,,,,133.99,113.89,22.78,28200.0,77.3,3.39
,,,,,108.06,91.85,18.37,22741.0,62.3,3.39
,,,,,175.05,148.79,29.76,36841.0,100.9,3.39
,,,,,836.21,710.78,142.16,175989.0,482.2,3.39
,,,,,167.97,142.78,28.56,35351.0,96.9,3.39
,,,,,63.78,54.21,10.84,13422.0,36.8,3.39
,,,,,74.57,63.38,12.68,15694.0,43.0,3.39
,,,,,103.14,87.67,17.53,21706.0,59.5,3.39
,,,,,163.19,138.71,27.74,34344.0,94.1,3.39
,,,,,90.48,76.91,15.38,19042.0,52.2,3.39
1004400053.0,413 EAST 12 STREET,C7,6.0,1920.0,152.05,129.24,25.85,32000.0,87.7,3.39
,,,,,271.9,231.11,46.22,57223.0,156.8,3.39
,,,,,164.98,140.23,28.05,34721.0,95.1,3.39
,,,,,130.2,110.67,22.13,27403.0,75.1,3.39
,,,,,48.78,41.46,8.29,10265.0,28.1,3.39
,,,,,146.59,124.6,24.92,30852.0,84.5,3.39
,,,,,81.83,69.56,13.91,17223.0,47.2,3.39
,,,,,59.5,50.57,10.11,12522.0,34.3,3.39
,,,,,99.0,84.15,16.83,20835.0,57.1,3.39
,,,,,151.38,128.67,25.73,31859.0,87.3,3.39
,,,,,202.39,172.03,34.41,42595.0,116.7,3.39
,,,,,110.47,93.9,18.78,23248.0,63.7,3.39
,,,,,199.63,169.69,33.94,42015.0,115.1,3.39
,,,,,144.11,122.49,24.5,30329.0,83.1,3.39
,,,,,164.29,139.64,27.93,34576.0,94.7,3.39
,,,,,117.24,99.65,19.93,24675.0,67.6,3.39
,,,,,182.14,154.82,30.96,38332.0,105.0,3.39
,,,,,167.57,142.43,28.49,35266.0,96.6,3.39
,,,,,193.95,164.85,32.97,40818.0,111.8,3.39
,,,,,95.25,80.96,16.19,20046.0,54.9,3.39
,,,,,203.75,173.19,34.64,42882.0,117.5,3.39
1004370021.0,280 EAST 10 STREET,C7,6.0,1900.0,300.18,255.16,51.03,63177.0,173.1,3.39
,,,,,62.49,53.11,10.62,13151.0,36.0,3.39
,,,,,128.79,109.47,21.89,27106.0,74.3,3.39
1004010042.0,543 EAST 5 STREET,C7,6.0,1900.0,161.49,137.27,27.45,33987.0,93.1,3.39
,,,,,516.05,438.64,87.73,108608.0,297.6,3.39
,,,,,1070.01,909.51,181.9,225194.0,617.0,3.39
1003850003.0,23 AVENUE B,C7,6.0,1900.0,146.54,124.56,24.91,30840.0,84.5,3.39
,,,,,284.72,242.01,48.4,59922.0,164.2,3.39
,,,,,128.33,109.08,21.82,27009.0,74.0,3.39
,,,,,207.29,176.19,35.24,43626.0,119.5,3.39
,,,,,119.27,101.38,20.28,25101.0,68.8,3.39
,,,,,4306.6,3660.61,732.12,906367.0,2483.2,3.39
1004000026.0,540 EAST 5 STREET,C7,6.0,1929.0,236.61,201.12,40.22,49798.0,136.4,3.39
,,,,,128.02,108.81,21.76,26942.0,73.8,3.39
,,,,,134.63,114.44,22.89,28334.0,77.6,3.39
,,,,,274.76,233.55,46.71,57826.0,158.4,3.39
,,,,,511.83,435.05,87.01,107719.0,295.1,3.39
,,,,,198.56,168.78,33.76,41789.0,114.5,3.39
1004000047.0,223 EAST 4 STREET,C6,6.0,1937.0,193.69,164.64,32.93,40764.0,111.7,3.39
1003870015.0,610 EAST 5 STREET,C6,6.0,1900.0,195.1,165.84,33.17,41061.0,112.5,3.39
,,,,,516.26,438.82,87.76,108652.0,297.7,3.39
,,,,,558.22,474.48,94.9,117482.0,321.9,3.39
,,,,,219.43,186.52,37.3,46181.0,126.5,3.39
,,,,,160.56,136.48,27.3,33792.0,92.6,3.39
1003890017.0,198 EAST 7 STREET,C6,6.0,1930.0,154.85,131.62,26.32,32590.0,89.3,3.39
,,,,,140.53,119.45,23.89,29576.0,81.0,3.39
,,,,,168.27,143.03,28.61,35414.0,97.0,3.39
1003990033.0,46 AVENUE B,C7,6.0,1900.0,241.73,205.47,41.09,50874.0,139.4,3.39
,,,,,237.69,202.03,40.41,50023.0,137.1,3.39
1003990030.0,50 AVENUE B,C7,6.0,1900.0,330.33,280.78,56.16,69520.0,190.5,3.39
,,,,,224.93,191.19,38.24,47338.0,129.7,3.39
1004000038.0,60 AVENUE B,C7,6.0,1900.0,182.26,154.93,30.99,38359.0,105.1,3.39
,,,,,1703.64,1448.09,289.62,358547.0,982.3,3.39
,,,,,141.32,120.12,24.02,29743.0,81.5,3.39
,,,,,145.26,123.47,24.69,30571.0,83.8,3.39
,,,,,53.37,45.37,9.07,11233.0,30.8,3.39
,,,,,130.47,110.9,22.18,27460.0,75.2,3.39
1003870048.0,277 EAST 4 STREET,C1,6.0,1920.0,182.1,154.78,30.96,38324.0,105.0,3.39
,,,,,564.12,479.5,95.9,118725.0,325.3,3.39
,,,,,102.39,87.03,17.41,21549.0,59.0,3.39
1004010047.0,533 EAST 5 STREET,C4,6.0,1900.0,155.48,132.16,26.43,32723.0,89.7,3.39
,,,,,135.81,115.44,23.09,28583.0,78.3,3.39
,,,,,322.53,274.15,54.83,67881.0,186.0,3.39
,,,,,139.92,118.93,23.79,29447.0,80.7,3.39
,,,,,165.86,140.98,28.2,34906.0,95.6,3.39
,,,,,97.44,82.82,16.56,20507.0,56.2,3.39
1003890018.0,200 EAST 7 STREET,C1,6.0,1910.0,150.82,128.2,25.64,31742.0,87.0,3.39
,,,,,57.86,49.18,9.84,12178.0,33.4,3.39
1003990026.0,234 EAST 4 STREET,C7,6.0,1900.0,279.97,237.97,47.59,58922.0,161.4,3.39
,,,,,118.88,101.05,20.21,25020.0,68.5,3.39
,,,,,164.91,140.17,28.03,34707.0,95.1,3.39
,,,,,28.47,24.2,4.84,5992.0,16.4,3.39
1003890054.0,613 EAST 6 STREET,C6,6.0,1920.0,166.01,141.11,28.22,34939.0,95.7,3.39
1004000039.0,235 EAST 4 STREET,C7,6.0,1920.0,365.71,310.85,62.17,76966.0,210.9,3.39
1003850002.0,21 AVENUE B,C7,6.0,1900.0,153.38,130.37,26.07,32280.0,88.4,3.39
,,,,,334.43,284.26,56.85,70384.0,192.8,3.39
,,,,,197.86,168.18,33.64,41641.0,114.1,3.39
1003860011.0,250 EAST 4 STREET,C4,6.0,1900.0,172.62,146.73,29.35,36330.0,99.5,3.39
,,,,,150.72,128.11,25.62,31720.0,86.9,3.39
,,,,,130.66,111.06,22.21,27498.0,75.3,3.39
,,,,,269.87,229.39,45.88,56797.0,155.6,3.39
,,,,,214.77,182.56,36.51,45201.0,123.8,3.39
,,,,,106.89,90.85,18.17,22496.0,61.6,3.39
,,,,,649.54,552.11,110.42,136702.0,374.5,3.39
,,,,,429.03,364.68,72.94,90294.0,247.4,3.39
,,,,,92.17,78.34,15.67,19398.0,53.1,3.39
,,,,,295.79,251.42,50.28,62251.0,170.6,3.39
,,,,,15.27,12.98,2.6,3213.0,8.8,3.39
,,,,,367.64,312.49,62.5,77373.0,212.0,3.39
,,,,,130.15,110.62,22.12,27390.0,75.0,3.39
,,,,,192.82,163.89,32.78,40580.0,111.2,3.39
,,,,,685.81,582.94,116.59,144335.0,395.4,3.39
,,,,,1365.31,1160.51,232.1,287342.0,787.2,3.39
,,,,,43.92,37.33,7.47,9243.0,25.3,3.39
,,,,,167.48,142.36,28.47,35248.0,96.6,3.39
,,,,,819.93,696.94,139.39,172562.0,472.8,3.39
,,,,,90.8,77.18,15.44,19111.0,52.4,3.39
,,,,,286.86,243.83,48.77,60373.0,165.4,3.39
,,,,,346.94,294.9,58.98,73017.0,200.0,3.39
1003860010.0,53 AVENUE B,C7,6.0,1900.0,193.66,164.61,32.92,40758.0,111.7,3.39
,,,,,596.56,507.08,101.42,125552.0,344.0,3.39
,,,,,220.64,187.54,37.51,46435.0,127.2,3.39
1004010030.0,540 EAST 6 STREET,C4,6.0,1920.0,166.7,141.69,28.34,35083.0,96.1,3.39
1004000045.0,225 EAST 4 STREET,C6,6.0,1937.0,193.75,164.69,32.94,40776.0,111.7,3.39
1003860053.0,233 EAST 3 STREET,C1,6.0,1910.0,284.38,241.72,48.34,59851.0,164.0,3.39
,,,,,198.18,168.45,33.69,41708.0,114.3,3.39
,,,,,173.78,147.71,29.54,36573.0,100.2,3.39
,,,,,124.81,106.09,21.22,26268.0,72.0,3.39
,,,,,162.66,138.27,27.65,34234.0,93.8,3.39
,,,,,42.75,36.34,7.27,8998.0,24.7,3.39
,,,,,117.86,100.18,20.04,24805.0,68.0,3.39
,,,,,226.68,192.68,38.54,47707.0,130.7,3.39
,,,,,84.52,71.84,14.37,17789.0,48.7,3.39
,,,,,190.83,162.21,32.44,40162.0,110.0,3.39
,,,,,141.38,120.18,24.04,29756.0,81.5,3.39
,,,,,179.43,152.51,30.5,37762.0,103.5,3.39
,,,,,102.11,86.79,17.36,21490.0,58.9,3.39
,,,,,180.35,153.3,30.66,37957.0,104.0,3.39
,,,,,96.56,82.08,16.42,20323.0,55.7,3.39
1003990038.0,38 AVENUE B,C7,6.0,1900.0,171.51,145.78,29.16,36096.0,98.9,3.39
,,,,,186.55,158.57,31.71,39261.0,107.6,3.39
,,,,,51.82,44.04,8.81,10905.0,29.9,3.39
1003870119.0,620 EAST 6 STREET,C7,6.0,1920.0,201.67,171.42,34.28,42444.0,116.3,3.39
,,,,,112.57,95.69,19.14,23692.0,64.9,3.39
,,,,,673.62,572.58,114.52,141771.0,388.4,3.39
1003870157.0,619 EAST 5 STREET,C1,6.0,1900.0,296.45,251.99,50.4,62392.0,170.9,3.39
,,,,,128.26,109.02,21.8,26993.0,74.0,3.39
1004000024.0,536 EAST 5 STREET,C7,6.0,1929.0,230.18,195.65,39.13,48443.0,132.7,3.39
,,,,,191.8,163.03,32.61,40367.0,110.6,3.39
,,,,,127.29,108.19,21.64,26789.0,73.4,3.39
,,,,,542.67,461.27,92.25,114211.0,312.9,3.39
1003870047.0,279 EAST 4 STREET,C4,6.0,1900.0,181.29,154.09,30.82,38154.0,104.5,3.39
,,,,,123.53,105.0,21.0,25998.0,71.2,3.39
,,,,,159.97,135.98,27.2,33667.0,92.2,3.39
,,,,,166.13,141.21,28.24,34963.0,95.8,3.39
1003990047.0,181 EAST 3 STREET,C7,6.0,1900.0,292.48,248.61,49.72,61556.0,168.6,3.39
,,,,,127.61,108.47,21.69,26857.0,73.6,3.39
,,,,,57.69,49.03,9.81,12141.0,33.3,3.39
,,,,,121.67,103.42,20.68,25607.0,70.2,3.39
1003990024.0,230 EAST 4 STREET,C1,6.0,1900.0,280.2,238.17,47.63,58970.0,161.6,3.39
,,,,,131.56,111.82,22.36,27687.0,75.9,3.39
1004000050.0,213 EAST 4 STREET,C7,6.0,1900.0,283.44,240.92,48.18,59652.0,163.4,3.39
,,,,,76.34,64.89,12.98,16067.0,44.0,3.39
1003980053.0,170 EAST 2 STREET,C7,6.0,1900.0,264.23,224.59,44.92,55609.0,152.4,3.39
1003980061.0,156 EAST 2 STREET,C7,6.0,1919.0,229.77,195.3,39.06,48357.0,132.5,3.39
,,,,,115.52,98.19,19.64,24312.0,66.6,3.39
,,,,,232.98,198.03,39.61,49032.0,134.3,3.39
,,,,,120.14,102.12,20.42,25285.0,69.3,3.39
,,,,,145.58,123.74,24.75,30639.0,83.9,3.39
,,,,,282.78,240.36,48.07,59513.0,163.0,3.39
,,,,,172.38,146.53,29.31,36280.0,99.4,3.39
,,,,,162.18,137.86,27.57,34133.0,93.5,3.39
,,,,,158.94,135.1,27.02,33450.0,91.6,3.39
,,,,,162.89,138.46,27.69,34282.0,93.9,3.39
,,,,,1925.8,1636.93,327.39,405305.0,1110.4,3.39
,,,,,826.65,702.65,140.53,173977.0,476.7,3.39
,,,,,159.19,135.31,27.06,33504.0,91.8,3.39
,,,,,126.06,107.15,21.43,26531.0,72.7,3.39
,,,,,47.42,40.3,8.06,9979.0,27.3,3.39
,,,,,828.8,704.48,140.9,174430.0,477.9,3.39
,,,,,211.45,179.73,35.95,44502.0,121.9,3.39
,,,,,49.8,42.33,8.47,10480.0,28.7,3.39
1003990041.0,191 EAST 3 STREET,C7,6.0,1900.0,289.01,245.66,49.13,60826.0,166.6,3.39
,,,,,594.36,505.2,101.04,125088.0,342.7,3.39
,,,,,118.78,100.96,20.19,24999.0,68.5,3.39
,,,,,132.74,112.83,22.57,27937.0,76.5,3.39
,,,,,721.49,613.27,122.65,151845.0,416.0,3.39
,,,,,54.56,46.38,9.28,11484.0,31.5,3.39
,,,,,204.45,173.78,34.76,43028.0,117.9,3.39
,,,,,466.13,396.21,79.24,98102.0,268.8,3.39
1003970025.0,185 EAST 2 STREET,C6,6.0,1915.0,195.56,166.22,33.24,41157.0,112.8,3.39
,,,,,128.18,108.95,21.79,26976.0,73.9,3.39
,,,,,1137.16,966.59,193.32,239327.0,655.7,3.39
,,,,,60.68,51.58,10.32,12772.0,35.0,3.39
,,,,,1171.51,995.78,199.16,246556.0,675.5,3.39
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39
1003980043.0,190 EAST 2 STREET,C7,6.0,1900.0,307.39,261.28,52.26,64694.0,177.2,3.39
,,,,,108.2,91.97,18.39,22773.0,62.4,3.39
,,,,,127.84,108.67,21.73,26906.0,73.7,3.39
,,,,,174.58,148.4,29.68,36743.0,100.7,3.39
,,,,,501.01,425.86,85.17,105442.0,288.9,3.39
,,,,,1064.07,904.46,180.89,223944.0,613.5,3.39
,,,,,148.28,126.04,25.21,31208.0,85.5,3.39
,,,,,106.12,90.2,18.04,22333.0,61.2,3.39
,,,,,123.43,104.91,20.98,25977.0,71.2,3.39
,,,,,124.93,106.19,21.24,26292.0,72.0,3.39
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39
,,,,,247.09,210.03,42.01,52003.0,142.5,3.39
1003980066.0,24 AVENUE A,C6,6.0,1900.0,227.42,193.31,38.66,47863.0,131.1,3.39
,,,,,111.42,94.71,18.94,23449.0,64.2,3.39
1003990043.0,189 EAST 3 STREET,C7,6.0,1900.0,138.95,118.11,23.62,29244.0,80.1,3.39
,,,,,91.48,77.76,15.55,19253.0,52.7,3.39
,,,,,129.06,109.7,21.94,27162.0,74.4,3.39
,,,,,123.39,104.88,20.98,25969.0,71.1,3.39
,,,,,453.33,385.33,77.07,95407.0,261.4,3.39
,,,,,107.29,91.19,18.24,22580.0,61.9,3.39
,,,,,86.27,73.33,14.67,18156.0,49.7,3.39
,,,,,280.52,238.44,47.69,59038.0,161.7,3.39
,,,,,296.75,252.24,50.45,62454.0,171.1,3.39
,,,,,131.73,111.97,22.39,27724.0,76.0,3.39
,,,,,67.74,57.58,11.52,14256.0,39.1,3.39
,,,,,175.24,148.95,29.79,36880.0,101.0,3.39
,,,,,187.44,159.32,31.86,39448.0,108.1,3.39
,,,,,137.93,117.24,23.45,29028.0,79.5,3.39
,,,,,233.94,198.85,39.77,49235.0,134.9,3.39
,,,,,54.41,46.25,9.25,11451.0,31.4,3.39
,,,,,656.51,558.04,111.61,138170.0,378.5,3.39
,,,,,165.96,141.06,28.21,34928.0,95.7,3.39
,,,,,168.26,143.02,28.6,35413.0,97.0,3.39
,,,,,187.92,159.74,31.95,39551.0,108.4,3.39
,,,,,261.77,222.5,44.5,55091.0,150.9,3.39
,,,,,252.28,214.44,42.89,53095.0,145.5,3.39
,,,,,120.14,102.12,20.42,25285.0,69.3,3.39
,,,,,125.49,106.66,21.33,26410.0,72.4,3.39
1004000061.0,193 EAST 4 STREET,C7,6.0,1900.0,121.57,103.34,20.67,25586.0,70.1,3.39
,,,,,123.57,105.03,21.01,26006.0,71.2,3.39
,,,,,126.46,107.49,21.5,26615.0,72.9,3.39
,,,,,303.33,257.83,51.57,63840.0,174.9,3.39
,,,,,322.4,274.04,54.81,67853.0,185.9,3.39
,,,,,160.31,136.27,27.25,33739.0,92.4,3.39
,,,,,150.3,127.76,25.55,31633.0,86.7,3.39
1003970022.0,181 EAST 2 STREET,C4,6.0,1910.0,198.93,169.09,33.82,41868.0,114.7,3.39
,,,,,113.95,96.86,19.37,23982.0,65.7,3.39
,,,,,265.68,225.83,45.17,55915.0,153.2,3.39
,,,,,864.39,734.73,146.95,181920.0,498.4,3.39
,,,,,115.13,97.86,19.57,24231.0,66.4,3.39
,,,,,128.07,108.86,21.77,26955.0,73.8,3.39
,,,,,125.96,107.06,21.41,26509.0,72.6,3.39
,,,,,258.33,219.58,43.92,54368.0,149.0,3.39
,,,,,117.15,99.58,19.92,24656.0,67.6,3.39
,,,,,125.22,106.44,21.29,26353.0,72.2,3.39
1004290045.0,114 EAST 1 STREET,C7,6.0,1920.0,130.45,110.88,22.18,27454.0,75.2,3.39
,,,,,893.97,759.88,151.98,188145.0,515.5,3.39
,,,,,119.22,101.34,20.27,25091.0,68.7,3.39
,,,,,239.15,203.28,40.66,50332.0,137.9,3.39
,,,,,122.75,104.34,20.87,25835.0,70.8,3.39
,,,,,281.29,239.1,47.82,59200.0,162.2,3.39
,,,,,128.3,109.05,21.81,27002.0,74.0,3.39
,,,,,709.51,603.08,120.62,149323.0,409.1,3.39
,,,,,128.99,109.64,21.93,27148.0,74.4,3.39
,,,,,127.36,108.26,21.65,26805.0,73.4,3.39
,,,,,122.01,103.71,20.74,25679.0,70.4,3.39
,,,,,149.77,127.3,25.46,31520.0,86.4,3.39
,,,,,830.92,706.28,141.26,174875.0,479.1,3.39
,,,,,119.66,101.71,20.34,25184.0,69.0,3.39
1003970018.0,171 EAST 2 STREET,C1,6.0,1900.0,161.68,137.43,27.49,34028.0,93.2,3.39
,,,,,128.32,109.07,21.81,27007.0,74.0,3.39
,,,,,141.46,120.24,24.05,29772.0,81.6,3.39
,,,,,2329.0,1979.65,395.93,490161.0,1342.9,3.39
,,,,,86.07,73.16,14.63,18114.0,49.6,3.39
,,,,,230.71,196.1,39.22,48555.0,133.0,3.39
1004010056.0,515 EAST 5 STREET,C4,6.0,1920.0,118.36,100.61,20.12,24910.0,68.2,3.39
,,,,,231.76,197.0,39.4,48777.0,133.6,3.39
,,,,,278.29,236.55,47.31,58569.0,160.5,3.39
,,,,,329.16,279.79,55.96,69275.0,189.8,3.39
,,,,,445.42,378.61,75.72,93743.0,256.8,3.39
,,,,,166.74,141.73,28.35,35092.0,96.1,3.39
,,,,,590.12,501.61,100.32,124198.0,340.3,3.39
,,,,,659.34,560.44,112.09,138765.0,380.2,3.39
,,,,,130.65,111.05,22.21,27496.0,75.3,3.39
,,,,,155.95,132.55,26.51,32820.0,89.9,3.39
,,,,,141.83,120.55,24.11,29849.0,81.8,3.39
,,,,,159.12,135.25,27.05,33489.0,91.7,3.39
,,,,,166.25,141.31,28.26,34988.0,95.9,3.39
,,,,,81.64,69.39,13.88,17181.0,47.1,3.39
,,,,,167.05,141.99,28.4,35158.0,96.3,3.39
1004360037.0,119 ST MARKS PLACE,C7,6.0,1910.0,203.45,172.93,34.59,42818.0,117.3,3.39
,,,,,141.41,120.2,24.04,29760.0,81.5,3.39
,,,,,162.65,138.25,27.65,34231.0,93.8,3.39
,,,,,173.45,147.43,29.49,36505.0,100.0,3.39
