bbl,address,bldgclass,numfloors,yearbuilt,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,lon,lat
,,,,,66.97,56.93,11.39,14095.0,38.6,3.39,-73.97854889721427,40.720600824737936
,,,,,210.67,179.07,35.81,44338.0,121.5,3.39,-73.97924287720903,40.724816474330915
,,,,,266.74,226.73,45.35,56137.0,153.8,3.39,-73.97903713150919,40.72158751543161
,,,,,135.84,115.46,23.09,28589.0,78.3,3.39,-73.98015576209876,40.72405728745437
,,,,,633.46,538.45,107.69,133319.0,365.3,3.39,-73.97924047997512,40.72129334371708
,,,,,168.07,142.86,28.57,35372.0,96.9,3.39,-73.97813481057166,40.72117400995175
,,,,,253.26,215.27,43.05,53301.0,146.0,3.39,-73.97869766438946,40.720673255582454
,,,,,617.39,524.78,104.96,129936.0,356.0,3.39,-73.98005317392055,40.72083333778132
,,,,,225.44,191.63,38.33,47447.0,130.0,3.39,-73.97898397512198,40.723543735524444
,,,,,194.02,164.92,32.98,40834.0,111.9,3.39,-73.97933601616396,40.724841396243775
,,,,,187.06,159.0,31.8,39370.0,107.9,3.39,-73.97991561871522,40.723106934107506
,,,,,104.79,89.07,17.81,22054.0,60.4,3.39,-73.97974189292901,40.72151713427822
,,,,,193.52,164.49,32.9,40729.0,111.6,3.39,-73.98006832834298,40.72290756727086
,,,,,104.99,89.24,17.85,22096.0,60.5,3.39,-73.97814708858039,40.72439330797773
,,,,,132.77,112.86,22.57,27944.0,76.6,3.39,-73.97978501635939,40.72114758770081
,,,,,175.57,149.23,29.85,36950.0,101.2,3.39,-73.98011607617688,40.72439893854313
,,,,,122.79,104.37,20.87,25842.0,70.8,3.39,-73.97982854564093,40.723414821127854
,,,,,131.1,111.43,22.29,27591.0,75.6,3.39,-73.97854042861648,40.72376301316223
,,,,,5602.26,4761.92,952.38,1179051.0,3230.3,3.39,-73.97962088582841,40.71937621293225
,,,,,93.52,79.49,15.9,19683.0,53.9,3.39,-73.97893911605914,40.723632615100954
,,,,,2061.18,1752.0,350.4,433796.0,1188.5,3.39,-73.97884400334296,40.723052268028226
,,,,,124.97,106.23,21.25,26301.0,72.1,3.39,-73.97846913350386,40.72373333316938
,,,,,139.96,118.97,23.79,29456.0,80.7,3.39,-73.97917573933502,40.724090729274906
,,,,,403.1,342.64,68.53,84837.0,232.4,3.39,-73.98014825248814,40.72122988136125
,,,,,175.16,148.89,29.78,36865.0,101.0,3.39,-73.97988695666936,40.72193397526206
,,,,,20.72,17.61,3.52,4360.0,11.9,3.39,-73.97871386893054,40.7250075184994
,,,,,326.96,277.91,55.58,68812.0,188.5,3.39,-73.97815165459465,40.72164609952118
,,,,,129.12,109.75,21.95,27174.0,74.5,3.39,-73.97941912045079,40.72178178687613
,,,,,131.57,111.84,22.37,27691.0,75.9,3.39,-73.97950014555092,40.72102154070912
,,,,,247.23,210.14,42.03,52032.0,142.6,3.39,-73.97799579721817,40.723962577189056
,,,,,132.93,112.99,22.6,27976.0,76.6,3.39,-73.98023591572641,40.724089531969966
,,,,,763.14,648.67,129.73,160611.0,440.0,3.39,-73.97882959271041,40.71882349169391
,,,,,214.21,182.08,36.42,45082.0,123.5,3.39,-73.97914009922256,40.72477321836896
,,,,,123.71,105.15,21.03,26036.0,71.3,3.39,-73.97989210720431,40.7223037109283
,,,,,133.0,113.05,22.61,27991.0,76.7,3.39,-73.9790670263366,40.72516651337945
,,,,,168.24,143.0,28.6,35407.0,97.0,3.39,-73.978857537619,40.72275699155846
,,,,,156.42,132.96,26.59,32921.0,90.2,3.39,-73.9785827552672,40.72414129028926
,,,,,277.76,236.09,47.22,58457.0,160.2,3.39,-73.97958653076935,40.72226224209524
,,,,,532.54,452.66,90.53,112078.0,307.1,3.39,-73.97918325058235,40.72088495098292
,,,,,59.2,50.32,10.06,12459.0,34.1,3.39,-73.97918825026117,40.72061234183827
,,,,,60.27,51.23,10.25,12684.0,34.8,3.39,-73.97851018594797,40.72063203238971
,,,,,112.81,95.89,19.18,23743.0,65.0,3.39,-73.97980698266123,40.72241885574103
,,,,,111.98,95.19,19.04,23568.0,64.6,3.39,-73.98321150382428,40.73092029729071
,,,,,125.17,106.39,21.28,26343.0,72.2,3.39,-73.982850395652,40.72793225221442
,,,,,119.92,101.93,20.39,25239.0,69.1,3.39,-73.98309230190557,40.731120106570245
,,,,,151.48,128.76,25.75,31880.0,87.3,3.39,-73.98313207063497,40.7284303254919
,,,,,240.03,204.02,40.8,50516.0,138.4,3.39,-73.98347963914253,40.72954438434929
,,,,,123.35,104.85,20.97,25960.0,71.1,3.39,-73.98347474336244,40.72778158266877
,,,,,111.47,94.75,18.95,23460.0,64.3,3.39,-73.9839558188431,40.729002117874316
,,,,,154.64,131.44,26.29,32545.0,89.2,3.39,-73.98317865052415,40.73103959043651
,,,,,164.17,139.54,27.91,34551.0,94.7,3.39,-73.98327393485017,40.72851902840614
,,,,,129.85,110.37,22.07,27328.0,74.9,3.39,-73.98369028172903,40.73028736194503
,,,,,148.11,125.89,25.18,31171.0,85.4,3.39,-73.98393895420125,40.727994389468925
,,,,,163.07,138.61,27.72,34320.0,94.0,3.39,-73.98372937317163,40.73071695728813
,,,,,182.64,155.25,31.05,38439.0,105.3,3.39,-73.98335213270227,40.729807713726615
,,,,,59.44,50.53,10.11,12510.0,34.3,3.39,-73.98208077662626,40.72987254641084
,,,,,156.55,133.07,26.61,32948.0,90.3,3.39,-73.98273714186332,40.72826436026218
,,,,,131.91,112.12,22.42,27762.0,76.1,3.39,-73.98385668283808,40.73032928845511
,,,,,81.91,69.62,13.92,17238.0,47.2,3.39,-73.98210752005829,40.72997517532422
,,,,,127.94,108.75,21.75,26927.0,73.8,3.39,-73.98266915324095,40.72864011559368
,,,,,133.76,113.69,22.74,28150.0,77.1,3.39,-73.98315383572859,40.72765828873257
,,,,,69.01,58.66,11.73,14523.0,39.8,3.39,-73.98274825919059,40.72990532731935
,,,,,217.29,184.7,36.94,45731.0,125.3,3.39,-73.98302065620855,40.728728975377265
,,,,,158.97,135.12,27.02,33457.0,91.7,3.39,-73.9833688273706,40.72778644014221
,,,,,209.35,177.95,35.59,44061.0,120.7,3.39,-73.98358608698874,40.72942634967601
,,,,,2694.43,2290.27,458.05,567070.0,1553.6,3.39,-73.98248212063139,40.72914883999891
,,,,,111.55,94.82,18.96,23477.0,64.3,3.39,-73.98412578383197,40.7287841297852
,,,,,59.38,50.47,10.09,12497.0,34.2,3.39,-73.98317086456551,40.730096031842926
,,,,,320.37,272.32,54.46,67426.0,184.7,3.39,-73.98394656005935,40.730433204043955
,,,,,122.98,104.53,20.91,25882.0,70.9,3.39,-73.98269446247481,40.727580550090515
,,,,,155.74,132.38,26.48,32777.0,89.8,3.39,-73.98384467520275,40.72906598465955
,,,,,207.18,176.11,35.22,43604.0,119.5,3.39,-73.98405277255749,40.72840782885744
,,,,,120.79,102.67,20.53,25421.0,69.6,3.39,-73.98365432354892,40.73033678626678
,,,,,116.64,99.14,19.83,24548.0,67.3,3.39,-73.98300907491996,40.731213145275525
,,,,,476.3,404.86,80.97,100242.0,274.6,3.39,-73.98262667596022,40.72784158362821
,,,,,179.78,152.81,30.56,37836.0,103.7,3.39,-73.98411978750158,40.72771155667984
,,,,,221.56,188.32,37.66,46629.0,127.8,3.39,-73.98212207797955,40.72846513934035
,,,,,124.98,106.23,21.25,26302.0,72.1,3.39,-73.98342394566242,40.72975487514439
,,,,,151.17,128.49,25.7,31815.0,87.2,3.39,-73.98261073218538,40.729853148835
,,,,,58.14,49.42,9.88,12237.0,33.5,3.39,-73.98213518697366,40.72980116362781
,,,,,115.16,97.89,19.58,24236.0,66.4,3.39,-73.9832495671553,40.73086787225276
,,,,,67.82,57.64,11.53,14273.0,39.1,3.39,-73.98252091897021,40.72840842429486
,,,,,98.62,83.83,16.77,20755.0,56.9,3.39,-73.98385867460289,40.72919711688331
,,,,,160.58,136.5,27.3,33797.0,92.6,3.39,-73.98321379794662,40.7309883948106
,,,,,148.49,126.22,25.24,31252.0,85.6,3.39,-73.98358506770191,40.72950594324944
,,,,,258.05,219.34,43.87,54309.0,148.8,3.39,-73.98382884729256,40.73076185299639
,,,,,415.12,352.85,70.57,87366.0,239.4,3.39,-73.98314001893087,40.72877476032488
,,,,,65.92,56.03,11.21,13874.0,38.0,3.39,-73.98296315045557,40.72761112043254
,,,,,133.85,113.77,22.75,28170.0,77.2,3.39,-73.98302784091787,40.73027142182517
,,,,,90.48,76.9,15.38,19042.0,52.2,3.39,-73.98348755278664,40.73051751665486
,,,,,93.92,79.83,15.97,19766.0,54.2,3.39,-73.98385890961832,40.72759534438242
,,,,,138.44,117.67,23.53,29136.0,79.8,3.39,-73.9833882033162,40.72893412284715
,,,,,863.48,733.95,146.79,181727.0,497.9,3.39,-73.98224878857354,40.7308049415472
,,,,,53.38,45.37,9.07,11234.0,30.8,3.39,-73.98331501600465,40.728746015343184
,,,,,100.18,85.15,17.03,21083.0,57.8,3.39,-73.9830391850623,40.73116348294987
,,,,,113.5,96.48,19.3,23888.0,65.4,3.39,-73.98324529146058,40.72809834903654
,,,,,61.17,51.99,10.4,12873.0,35.3,3.39,-73.98283639460499,40.727808144594086
,,,,,143.62,122.08,24.42,30227.0,82.8,3.39,-73.982616467332,40.72858551900213
,,,,,61.32,52.13,10.43,12906.0,35.4,3.39,-73.98367147890818,40.72888110061797
,,,,,57.26,48.67,9.73,12051.0,33.0,3.39,-73.98339291481462,40.72877876881579
,,,,,99.92,84.93,16.99,21030.0,57.6,3.39,-73.98273478745605,40.730342269190245
,,,,,118.29,100.55,20.11,24895.0,68.2,3.39,-73.98267684024393,40.730794286101315
,,,,,137.86,117.18,23.44,29015.0,79.5,3.39,-73.98264440029394,40.73032009383861
,,,,,82.11,69.79,13.96,17281.0,47.3,3.39,-73.98368550508816,40.7291216896437
,,,,,526.28,447.34,89.47,110760.0,303.5,3.39,-73.98243202097412,40.730813446287506
,,,,,118.18,100.46,20.09,24873.0,68.1,3.39,-73.98353291685947,40.72932269717986
,,,,,245.36,208.56,41.71,51639.0,141.5,3.39,-73.9835045492181,40.73060640559431
,,,,,110.1,93.59,18.72,23172.0,63.5,3.39,-73.98331785624484,40.727717854685395
,,,,,112.16,95.34,19.07,23606.0,64.7,3.39,-73.98250463350682,40.72858245289317
,,,,,149.5,127.07,25.41,31463.0,86.2,3.39,-73.98305327107464,40.728397192527595
,,,,,148.04,125.83,25.17,31156.0,85.4,3.39,-73.98281681655527,40.72829786123726
,,,,,56.84,48.31,9.66,11962.0,32.8,3.39,-73.98260565671062,40.728444054123905
,,,,,161.6,137.36,27.47,34011.0,93.2,3.39,-73.98367131935633,40.72868272207011
,,,,,160.91,136.78,27.36,33866.0,92.8,3.39,-73.98273731496995,40.73065933664397
,,,,,276.76,235.25,47.05,58247.0,159.6,3.39,-73.98289837999435,40.730431802766255
,,,,,61.66,52.41,10.48,12978.0,35.6,3.39,-73.98220975819297,40.72983261415817
,,,,,114.3,97.15,19.43,24055.0,65.9,3.39,-73.98362059651437,40.73038314419464
,,,,,63.71,54.16,10.83,13409.0,36.7,3.39,-73.98409337548497,40.72850928974755
,,,,,169.76,144.3,28.86,35728.0,97.9,3.39,-73.9829677442544,40.72837298482047
,,,,,246.12,209.2,41.84,51798.0,141.9,3.39,-73.98309996816963,40.73014424389641
,,,,,163.97,139.38,27.88,34510.0,94.5,3.39,-73.98214793178354,40.729645237059636
,,,,,209.32,177.92,35.58,44053.0,120.7,3.39,-73.98236209347627,40.72976364531348
,,,,,245.65,208.8,41.76,51700.0,141.6,3.39,-73.9821775148457,40.73006479667291
,,,,,173.99,147.89,29.58,36617.0,100.3,3.39,-73.98335459423261,40.72854438907089
,,,,,163.95,139.36,27.87,34506.0,94.5,3.39,-73.98251544704017,40.729827983622606
,,,,,169.37,143.97,28.79,35646.0,97.7,3.39,-73.98320338611299,40.73001309665839
,,,,,128.29,109.04,21.81,26999.0,74.0,3.39,-73.98274829032782,40.72867339030349
,,,,,171.54,145.81,29.16,36102.0,98.9,3.39,-73.98223216083134,40.72828484031073
,,,,,151.27,128.58,25.72,31837.0,87.2,3.39,-73.98365879191626,40.73069407867153
,,,,,746.57,634.59,126.92,157124.0,430.5,3.39,-73.98242065724057,40.72813721066619
,,,,,127.54,108.41,21.68,26842.0,73.5,3.39,-73.9827401959351,40.72751511153963
,,,,,175.11,148.84,29.77,36853.0,101.0,3.39,-73.98343783631736,40.728579368762475
,,,,,191.97,163.17,32.63,40402.0,110.7,3.39,-73.98341643949607,40.73066800438962
,,,,,95.07,80.81,16.16,20008.0,54.8,3.39,-73.98336142705959,40.730944094712264
,,,,,166.23,141.29,28.26,34984.0,95.8,3.39,-73.98244014312515,40.72979620846233
,,,,,126.97,107.92,21.58,26722.0,73.2,3.39,-73.98379057406878,40.727916026840795
,,,,,258.66,219.86,43.97,54438.0,149.1,3.39,-73.9825638282856,40.730221400415
,,,,,194.14,165.02,33.0,40859.0,111.9,3.39,-73.9835910500307,40.728188205312954
,,,,,51.8,44.03,8.81,10903.0,29.9,3.39,-73.9835798007625,40.72806386038011
,,,,,121.17,102.99,20.6,25501.0,69.9,3.39,-73.98308125980051,40.727615895687144
,,,,,83.38,70.87,14.17,17547.0,48.1,3.39,-73.9835434859102,40.72781027070773
,,,,,200.85,170.73,34.15,42272.0,115.8,3.39,-73.98297676679637,40.73034778123408
,,,,,195.27,165.98,33.2,41096.0,112.6,3.39,-73.98319418432807,40.72848683421633
,,,,,128.9,109.56,21.91,27127.0,74.3,3.39,-73.9826019129204,40.72770739557373
,,,,,218.72,185.91,37.18,46032.0,126.1,3.39,-73.98261078259804,40.73088509882909
,,,,,201.16,170.98,34.2,42336.0,116.0,3.39,-73.9837556108062,40.731185634152276
,,,,,56.09,47.68,9.54,11805.0,32.3,3.39,-73.9821606376023,40.72990339422639
,,,,,120.0,102.0,20.4,25255.0,69.2,3.39,-73.98348889758189,40.72818911654655
,,,,,119.64,101.7,20.34,25180.0,69.0,3.39,-73.98320801906112,40.72972188234994
,,,,,167.79,142.62,28.52,35313.0,96.7,3.39,-73.98294353440808,40.72794567297657
,,,,,469.35,398.95,79.79,98780.0,270.6,3.39,-73.98284076892156,40.73001871763737
,,,,,164.99,140.24,28.05,34723.0,95.1,3.39,-73.98215049632557,40.72839898589252
,,,,,70.01,59.51,11.9,14734.0,40.4,3.39,-73.98314937215555,40.72780525404927
,,,,,1719.89,1461.9,292.38,361968.0,991.7,3.39,-73.9833702080077,40.73121154841437
,,,,,109.78,93.31,18.66,23105.0,63.3,3.39,-73.98321463337366,40.72888280877182
,,,,,191.36,162.66,32.53,40274.0,110.3,3.39,-73.98381975606354,40.72830888803523
,,,,,120.49,102.42,20.48,25359.0,69.5,3.39,-73.9832987150061,40.728913185133585
,,,,,58.34,49.59,9.92,12278.0,33.6,3.39,-73.9831910562126,40.73006806052586
,,,,,170.01,144.51,28.9,35780.0,98.0,3.39,-73.98384939186354,40.72797664087365
,,,,,131.27,111.58,22.32,27626.0,75.7,3.39,-73.98314515918717,40.73108571776628
,,,,,429.55,365.12,73.02,90404.0,247.7,3.39,-73.9824747548695,40.73103972369075
,,,,,121.72,103.46,20.69,25617.0,70.2,3.39,-73.98358673573445,40.730429685777466
,,,,,169.43,144.01,28.8,35657.0,97.7,3.39,-73.98343230022805,40.72968362795897
,,,,,126.96,107.92,21.58,26721.0,73.2,3.39,-73.98241940590451,40.728546616765996
,,,,,210.84,179.22,35.84,44374.0,121.6,3.39,-73.98350483206873,40.72862714205508
,,,,,162.31,137.96,27.59,34160.0,93.6,3.39,-73.98359470784223,40.72864758898005
,,,,,138.06,117.35,23.47,29055.0,79.6,3.39,-73.98362029322783,40.72903395918142
,,,,,182.83,155.4,31.08,38478.0,105.4,3.39,-73.98399560755225,40.728874315562074
,,,,,108.52,92.24,18.45,22840.0,62.6,3.39,-73.98332161029573,40.728134166209784
,,,,,172.39,146.53,29.31,36281.0,99.4,3.39,-73.98383321034015,40.7287422223982
,,,,,144.48,122.81,24.56,30408.0,83.3,3.39,-73.98368967809304,40.72938881110146
,,,,,130.36,110.81,22.16,27436.0,75.2,3.39,-73.98341022541979,40.72815628411188
,,,,,241.81,205.54,41.11,50892.0,139.4,3.39,-73.98230393707912,40.73011669098595
,,,,,176.77,150.26,30.05,37204.0,101.9,3.39,-73.98237858360298,40.72846198396661
,,,,,160.96,136.81,27.36,33875.0,92.8,3.39,-73.98369277026025,40.727909401183084
,,,,,182.7,155.3,31.06,38452.0,105.3,3.39,-73.98318595279837,40.72803804038669
,,,,,156.63,133.14,26.63,32965.0,90.3,3.39,-73.98267710695686,40.72765410249416
,,,,,237.38,201.78,40.36,49960.0,136.9,3.39,-73.98242833582239,40.73017194133841
,,,,,133.99,113.89,22.78,28200.0,77.3,3.39,-73.98372813361705,40.73023533292562
,,,,,108.06,91.85,18.37,22741.0,62.3,3.39,-73.9837166944862,40.72829731920011
,,,,,175.05,148.79,29.76,36841.0,100.9,3.39,-73.98227504727247,40.72822581278578
,,,,,836.21,710.78,142.16,175989.0,482.2,3.39,-73.98226058516761,40.73051547561403
,,,,,167.97,142.78,28.56,35351.0,96.9,3.39,-73.98288847507929,40.72833965401468
,,,,,63.78,54.21,10.84,13422.0,36.8,3.39,-73.98279980703614,40.7298500927415
,,,,,74.57,63.38,12.68,15694.0,43.0,3.39,-73.98359600759228,40.727832189938944
,,,,,103.14,87.67,17.53,21706.0,59.5,3.39,-73.98324564019805,40.72767330025439
,,,,,163.19,138.71,27.74,34344.0,94.1,3.39,-73.98358564517854,40.73049305664108
,,,,,90.48,76.91,15.38,19042.0,52.2,3.39,-73.9823274168254,40.729674269787374
,,,,,152.05,129.24,25.85,32000.0,87.7,3.39,-73.98266923837161,40.729882410629166
,,,,,271.9,231.11,46.22,57223.0,156.8,3.39,-73.9839341896036,40.728355337123794
,,,,,164.98,140.23,28.05,34721.0,95.1,3.39,-73.9821905206988,40.72834215204102
,,,,,130.2,110.67,22.13,27403.0,75.1,3.39,-73.98282812576849,40.72870695910623
,,,,,48.78,41.46,8.29,10265.0,28.1,3.39,-73.98249753497329,40.728315845397994
,,,,,146.59,124.6,24.92,30852.0,84.5,3.39,-73.98382972245477,40.72911644307778
,,,,,81.83,69.56,13.91,17223.0,47.2,3.39,-73.98364801729691,40.72785389483618
,,,,,59.5,50.57,10.11,12522.0,34.3,3.39,-73.98292702661999,40.72767957173634
,,,,,99.0,84.15,16.83,20835.0,57.1,3.39,-73.98209442946754,40.72957921872077
,,,,,151.38,128.67,25.73,31859.0,87.3,3.39,-73.98387493293754,40.72902433736815
,,,,,202.39,172.03,34.41,42595.0,116.7,3.39,-73.9838489035138,40.731223047450705
,,,,,110.47,93.9,18.78,23248.0,63.7,3.39,-73.98272167851664,40.730732645071754
,,,,,199.63,169.69,33.94,42015.0,115.1,3.39,-73.98345555051172,40.72961043034508
,,,,,144.11,122.49,24.5,30329.0,83.1,3.39,-73.98265913606915,40.728227853645144
,,,,,164.29,139.64,27.93,34576.0,94.7,3.39,-73.9836618859521,40.72823176705337
,,,,,117.24,99.65,19.93,24675.0,67.6,3.39,-73.98302105037344,40.72997015898548
,,,,,182.14,154.82,30.96,38332.0,105.0,3.39,-73.9834843188002,40.72893880726296
,,,,,167.57,142.43,28.49,35266.0,96.6,3.39,-73.98375805803356,40.72870481832538
,,,,,193.95,164.85,32.97,40818.0,111.8,3.39,-73.98376926307517,40.72755755723221
,,,,,95.25,80.96,16.19,20046.0,54.9,3.39,-73.98203968918592,40.730068249281274
,,,,,203.75,173.19,34.64,42882.0,117.5,3.39,-73.98366941074661,40.731149404815866
,,,,,300.18,255.16,51.03,63177.0,173.1,3.39,-73.98306566772915,40.72799319291033
,,,,,62.49,53.11,10.62,13151.0,36.0,3.39,-73.98355140072465,40.73072482549916
,,,,,128.79,109.47,21.89,27106.0,74.3,3.39,-73.98304565742177,40.73021505435066
,,,,,161.49,137.27,27.45,33987.0,93.1,3.39,-73.9824038699854,40.72425021839638
,,,,,516.05,438.64,87.73,108608.0,297.6,3.39,-73.98237694611909,40.72223710208951
,,,,,1070.01,909.51,181.9,225194.0,617.0,3.39,-73.98252390468849,40.72384817508753
,,,,,146.54,124.56,24.91,30840.0,84.5,3.39,-73.98308259353814,40.72219024579793
,,,,,284.72,242.01,48.4,59922.0,164.2,3.39,-73.98055990150327,40.722146287632825
,,,,,128.33,109.08,21.82,27009.0,74.0,3.39,-73.98066840872491,40.72269443185358
,,,,,207.29,176.19,35.24,43626.0,119.5,3.39,-73.98052382474964,40.72426779686811
,,,,,119.27,101.38,20.28,25101.0,68.8,3.39,-73.98247181132434,40.72467282907327
,,,,,4306.6,3660.61,732.12,906367.0,2483.2,3.39,-73.98172464992396,40.72377544390754
,,,,,236.61,201.12,40.22,49798.0,136.4,3.39,-73.98281595274753,40.723978582723845
,,,,,128.02,108.81,21.76,26942.0,73.8,3.39,-73.98310872256681,40.72450080020388
,,,,,134.63,114.44,22.89,28334.0,77.6,3.39,-73.98294009604535,40.72364609277935
,,,,,274.76,233.55,46.71,57826.0,158.4,3.39,-73.98072576890216,40.723542881744635
,,,,,511.83,435.05,87.01,107719.0,295.1,3.39,-73.9809842273839,40.724413083346526
,,,,,198.56,168.78,33.76,41789.0,114.5,3.39,-73.98126809016662,40.724625776061046
,,,,,193.69,164.64,32.93,40764.0,111.7,3.39,-73.98316352329715,40.72377771544332
,,,,,195.1,165.84,33.17,41061.0,112.5,3.39,-73.98156005790328,40.72345929370268
,,,,,516.26,438.82,87.76,108652.0,297.7,3.39,-73.98291377357813,40.72241623105199
,,,,,558.22,474.48,94.9,117482.0,321.9,3.39,-73.98173587508825,40.72241357550006
,,,,,219.43,186.52,37.3,46181.0,126.5,3.39,-73.98225337190833,40.72408945447498
,,,,,160.56,136.48,27.3,33792.0,92.6,3.39,-73.9829598657126,40.723036447294156
,,,,,154.85,131.62,26.32,32590.0,89.3,3.39,-73.98043185765027,40.724536616720115
,,,,,140.53,119.45,23.89,29576.0,81.0,3.39,-73.9824921549635,40.722902198078586
,,,,,168.27,143.03,28.61,35414.0,97.0,3.39,-73.98229285489217,40.724545455663254
,,,,,241.73,205.47,41.09,50874.0,139.4,3.39,-73.98289225196476,40.72312120037546
,,,,,237.69,202.03,40.41,50023.0,137.1,3.39,-73.98283337457623,40.72366737614093
,,,,,330.33,280.78,56.16,69520.0,190.5,3.39,-73.9828311452591,40.723249446097945
,,,,,224.93,191.19,38.24,47338.0,129.7,3.39,-73.98055555035484,40.722708090845195
,,,,,182.26,154.93,30.99,38359.0,105.1,3.39,-73.98259505826194,40.723596768870486
,,,,,1703.64,1448.09,289.62,358547.0,982.3,3.39,-73.9810042430012,40.72219537459615
,,,,,141.32,120.12,24.02,29743.0,81.5,3.39,-73.98121012444382,40.72469919400516
,,,,,145.26,123.47,24.69,30571.0,83.8,3.39,-73.98263609310555,40.72472639100714
,,,,,53.37,45.37,9.07,11233.0,30.8,3.39,-73.98203564288522,40.722643985199404
,,,,,130.47,110.9,22.18,27460.0,75.2,3.39,-73.98318818834333,40.724533859300585
,,,,,182.1,154.78,30.96,38324.0,105.0,3.39,-73.98103539609771,40.72288176088294
,,,,,564.12,479.5,95.9,118725.0,325.3,3.39,-73.98125057993886,40.72293883662781
,,,,,102.39,87.03,17.41,21549.0,59.0,3.39,-73.98233044798052,40.72461586996898
,,,,,155.48,132.16,26.43,32723.0,89.7,3.39,-73.98277126560185,40.72440317415901
,,,,,135.81,115.44,23.09,28583.0,78.3,3.39,-73.982198372801,40.72254937675645
,,,,,322.53,274.15,54.83,67881.0,186.0,3.39,-73.980523561579,40.72228150955758
,,,,,139.92,118.93,23.79,29447.0,80.7,3.39,-73.98031578603494,40.724123133464204
,,,,,165.86,140.98,28.2,34906.0,95.6,3.39,-73.9812968999452,40.72454584278961
,,,,,97.44,82.82,16.56,20507.0,56.2,3.39,-73.98173105350327,40.72466785434024
,,,,,150.82,128.2,25.64,31742.0,87.0,3.39,-73.98035204377975,40.724507071307606
,,,,,57.86,49.18,9.84,12178.0,33.4,3.39,-73.98223127863389,40.72433967997677
,,,,,279.97,237.97,47.59,58922.0,161.4,3.39,-73.98314133983135,40.723318844600456
,,,,,118.88,101.05,20.21,25020.0,68.5,3.39,-73.98217041822545,40.72217192064036
,,,,,164.91,140.17,28.03,34707.0,95.1,3.39,-73.98048660501803,40.72265522939411
,,,,,28.47,24.2,4.84,5992.0,16.4,3.39,-73.98197377758831,40.722592948773425
,,,,,166.01,141.11,28.22,34939.0,95.7,3.39,-73.98069431337728,40.724320333254454
,,,,,365.71,310.85,62.17,76966.0,210.9,3.39,-73.98266253015231,40.72350562627714
,,,,,153.38,130.37,26.07,32280.0,88.4,3.39,-73.98312455036194,40.72210919667909
,,,,,334.43,284.26,56.85,70384.0,192.8,3.39,-73.98041574776373,40.723766453742265
,,,,,197.86,168.18,33.64,41641.0,114.1,3.39,-73.98199334567421,40.72283255577026
,,,,,172.62,146.73,29.35,36330.0,99.5,3.39,-73.98214477026492,40.72290914756397
,,,,,150.72,128.11,25.62,31720.0,86.9,3.39,-73.98062918092032,40.724266025401704
,,,,,130.66,111.06,22.21,27498.0,75.3,3.39,-73.98173043667869,40.72473401905758
,,,,,269.87,229.39,45.88,56797.0,155.6,3.39,-73.98259183491872,40.722840520271305
,,,,,214.77,182.56,36.51,45201.0,123.8,3.39,-73.98311371763349,40.724132685620944
,,,,,106.89,90.85,18.17,22496.0,61.6,3.39,-73.98239776773462,40.72464414652673
,,,,,649.54,552.11,110.42,136702.0,374.5,3.39,-73.98035823365265,40.72333267192557
,,,,,429.03,364.68,72.94,90294.0,247.4,3.39,-73.98262007000874,40.72270239862996
,,,,,92.17,78.34,15.67,19398.0,53.1,3.39,-73.98247187004672,40.7230156988923
,,,,,295.79,251.42,50.28,62251.0,170.6,3.39,-73.98236539033324,40.722647588139104
,,,,,15.27,12.98,2.6,3213.0,8.8,3.39,-73.98213942501144,40.722459107808795
,,,,,367.64,312.49,62.5,77373.0,212.0,3.39,-73.9802406679848,40.72260399604663
,,,,,130.15,110.62,22.12,27390.0,75.0,3.39,-73.98039484208302,40.72415639214695
,,,,,192.82,163.89,32.78,40580.0,111.2,3.39,-73.98188416407523,40.72203861398682
,,,,,685.81,582.94,116.59,144335.0,395.4,3.39,-73.98073264734744,40.724683946527584
,,,,,1365.31,1160.51,232.1,287342.0,787.2,3.39,-73.98083939950791,40.723195999552395
,,,,,43.92,37.33,7.47,9243.0,25.3,3.39,-73.98217908544974,40.722708246197115
,,,,,167.48,142.36,28.47,35248.0,96.6,3.39,-73.98302061161226,40.722250633165864
,,,,,819.93,696.94,139.39,172562.0,472.8,3.39,-73.98257791078208,40.72434351912655
,,,,,90.8,77.18,15.44,19111.0,52.4,3.39,-73.98011840589669,40.72368649249671
,,,,,286.86,243.83,48.77,60373.0,165.4,3.39,-73.98192047739715,40.72246397078778
,,,,,346.94,294.9,58.98,73017.0,200.0,3.39,-73.98076278114169,40.72276671020221
,,,,,193.66,164.61,32.92,40758.0,111.7,3.39,-73.98236278204526,40.72309104015755
,,,,,596.56,507.08,101.42,125552.0,344.0,3.39,-73.98286685291701,40.72204502833646
,,,,,220.64,187.54,37.51,46435.0,127.2,3.39,-73.9804427242176,40.724233723800175
,,,,,166.7,141.69,28.34,35083.0,96.1,3.39,-73.98221053781505,40.72451150298073
,,,,,193.75,164.69,32.94,40776.0,111.7,3.39,-73.98307041488722,40.72373809322889
,,,,,284.38,241.72,48.34,59851.0,164.0,3.39,-73.98158098252429,40.722322569553135
,,,,,198.18,168.45,33.69,41708.0,114.3,3.39,-73.98245820825677,40.722949502837096
