name,base_bbl,shape_area,construction_year,ground_elevation,mappluto_bbl,objectid,feature_code,shape_length,height_roof,last_status_type,bin,last_edited_date,geom_source,doitt_id,roof_area_m2_actual,canopy_area_m2,pv_kw_dc,annual_kwh,avg_daily_kwh,psh_daily_kwh,bbl,address,bldgclass,numfloors,yearbuilt,zoning_dist,commercial_overlay,special_purpose,limited_height,in_mih,has_edesignation,fema_firm_zone,in_historic_district
,1003760044,1219.01953125,1970,12,1003760044,991644,2100,138.24002253294526,17.62,Constructed,1004493,2017-08-22 19:02:11+00:00,Photogrammetric,729971,699.46,594.54,118.91,147208.0,403.3,3.39,,,,,,R7-2,C1-5,,,False,False,,True
,1003810038,5123.0859375,1954,9,1003810038,815431,2100,419.58113673231526,37.71,Constructed,1004564,2017-08-22 17:31:33+00:00,Photogrammetric,500269,2939.29,2498.39,499.68,618603.0,1694.8,3.39,,,,,,R8A,C1-5,,,False,False,,True
,1003780039,338.87890625,1900,10,1003780039,485664,2100,83.794531983226847,65.47,Constructed,1004537,2017-08-22 18:51:59+00:00,Photogrammetric,754788,194.44,165.27,33.05,40922.0,112.1,3.39,,,,,,R7-2,C2-5,,,False,False,,True
,1003770016,520.2734375,1923,10,1003770016,875751,2100,126.83626297922824,63.6,Constructed,1004506,2017-08-22 17:40:22+00:00,Photogrammetric,152038,298.51,253.74,50.75,62825.0,172.1,3.39,,,,,,R7-2,C1-5,,,False,False,,True
,1003770049,255.8828125,2015,12,1003777504,59008,2100,72.944223387234516,59.12492,Constructed,1089731,2017-08-22 17:51:20+00:00,Photogrammetric,1264334,146.82,124.8,24.96,30900.0,84.7,3.39,,,,,,R8B,C1-5,,,False,False,,True
,1003780017,1502.53125,1994,10,1003780017,133509,2100,219.21677700224342,36.98,Constructed,1085092,2017-08-22 18:05:10+00:00,Photogrammetric,432372,862.1,732.78,146.56,181437.0,497.1,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003780030,376.109375,1910,9,1003780030,321594,2100,94.756226040111272,17.51,Constructed,1004531,2017-08-22 18:55:14+00:00,Photogrammetric,149363,215.8,183.43,36.69,45417.0,124.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003780004,320.25,1900,8,1003780004,992911,2100,105.30829412269556,66.82,Constructed,1004527,2017-08-22 17:52:04+00:00,Photogrammetric,753216,183.74,156.18,31.24,38669.0,105.9,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003740037,461.79296875,1920,10,1003740037,726936,2100,94.795409860577152,68.62,Constructed,1077342,2017-08-22 17:58:22+00:00,Photogrammetric,778863,264.98,225.23,45.05,55768.0,152.8,3.39,,,,,,R7-2,C2-5,,,False,False,,False
,1003790009,90.4453125,1899,9,1003790009,943666,2100,38.050320933028232,44.52,Constructed,1075672,2017-08-22 17:27:32+00:00,Photogrammetric,221800,51.89,44.11,8.82,10921.0,29.9,3.39,,,,,,R7A,C2-5,,,False,False,,False
,1003920031,178.40234375,1900,9,1003920031,204722,2100,57.501403560805535,50.13,Constructed,1079687,2017-08-22 17:49:37+00:00,Photogrammetric,784111,102.35,87.0,17.4,21542.0,59.0,3.39,,,,,,R8B,C2-5,,,False,False,,False
,1003560001,1255.0078125,1950,9,1003560001,876690,2100,154.360324005996,23.25,Constructed,1085575,2017-08-22 17:53:37+00:00,Photogrammetric,484822,720.16,612.14,122.43,151566.0,415.2,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003750044,287.84375,2003,12,1003757502,56976,2100,74.630765571395642,49,Constructed,1087058,2017-08-22 17:29:02+00:00,Other (Manual),938266,165.16,140.38,28.08,34759.0,95.2,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003820001,1421.5859375,1966,9,1003820001,295293,2100,176.49464351201894,90.5,Constructed,1083145,2017-08-22 17:48:19+00:00,Photogrammetric,548145,815.6,693.26,138.65,171651.0,470.3,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003760132,126.75390625,1900,11,1003760132,631249,2100,45.550772907728522,50.99,Constructed,1083433,2017-08-22 19:29:44+00:00,Photogrammetric,159018,72.73,61.82,12.36,15307.0,41.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003770052,208.44921875,1900,10,1003770052,795755,2100,64.343472457822855,48.61,Constructed,1004513,2017-08-22 17:31:44+00:00,Photogrammetric,299883,119.6,101.66,20.33,25171.0,69.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003670001,1226.86328125,1950,9,1003670001,697994,2100,253.4149988883469,61.01,Constructed,1077543,2017-08-22 17:54:34+00:00,Photogrammetric,677061,703.91,598.33,119.67,148146.0,405.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003940044,547.265625,1910,8,1003940044,752843,2100,110.32955705257653,64.34,Constructed,1004914,2017-08-22 19:32:51+00:00,Photogrammetric,39235,313.98,266.88,53.38,66080.0,181.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003760041,522.734375,1900,12,1003760041,411802,2100,124.69092311117305,66.11,Constructed,1004491,2017-08-22 17:46:39+00:00,Photogrammetric,583414,299.93,254.94,50.99,63124.0,172.9,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003770058,485.22265625,2006,10,1003777502,1042671,2100,89.264983052252987,79,Constructed,1087666,2019-02-15 18:05:56+00:00,Other (Manual),1060228,278.41,236.65,47.33,58594.0,160.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003940036,725.4375,1910,9,1003947506,1039146,2100,142.50358266059084,115.80269581,Constructed,1004910,2019-01-22 17:36:33+00:00,Photogrammetric,310564,416.19,353.76,70.75,87592.0,240.0,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003560001,1211.32421875,1950,12,1003560001,8827,2100,243.16775594061323,122.2,Constructed,1078055,2017-08-22 18:54:17+00:00,Photogrammetric,139254,695.1,590.84,118.17,146291.0,400.8,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003790019,305.3671875,1900,8,1003790019,918887,2100,78.728331766931831,57.84,Constructed,1004547,2017-08-22 17:27:52+00:00,Photogrammetric,621870,175.21,148.93,29.79,36874.0,101.0,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003780032,363.35546875,1910,10,1003780032,274766,2100,94.361567130813881,16.51,Constructed,1004533,2017-08-22 18:03:07+00:00,Photogrammetric,114847,208.49,177.21,35.44,43878.0,120.2,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003620010,1587.58984375,1950,9,1003620010,563142,2100,208.65326941624167,171.10824557,Constructed,1077538,2017-08-22 19:30:28+00:00,Photogrammetric,541429,910.91,774.27,154.85,191710.0,525.2,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003770059,289.09765625,1900,10,1003770059,209727,2100,96.4662863949858,63.57,Constructed,1004518,2017-08-22 19:39:25+00:00,Photogrammetric,627716,165.88,141.0,28.2,34911.0,95.6,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003820027,1139.87109375,1953,11,1003820027,1059281,2100,146.01308975642993,24,Constructed,1088345,2024-06-17 14:54:25+00:00,Other (Manual),551085,653.98,555.88,111.18,137636.0,377.1,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003780001,4905.97265625,2000,9,1003780001,998518,2100,383.6795213953273,64.1,Constructed,1075834,2017-08-22 17:52:04+00:00,Photogrammetric,913228,2814.84,2392.62,478.52,592412.0,1623.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003620010,1078.46875,1950,11,1003620010,182382,2100,202.99770784239627,120.57,Constructed,1077541,2017-08-22 18:21:36+00:00,Photogrammetric,670449,618.8,525.98,105.2,130233.0,356.8,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003790008,222.37109375,1920,8,1003790008,751177,2100,67.179874655318471,40.9,Constructed,1082496,2017-08-22 18:31:42+00:00,Photogrammetric,631185,127.58,108.45,21.69,26851.0,73.6,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003560001,1235.125,1950,10,1003560001,411054,2100,243.30166622615124,124.69,Constructed,1078058,2017-08-22 18:00:49+00:00,Photogrammetric,575279,708.74,602.43,120.49,149161.0,408.7,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003820100,3388.328125,1950,9,1003820100,828720,2100,380.80675342276294,181.94,Constructed,1078025,2017-08-22 17:43:31+00:00,Photogrammetric,301255,1944.01,1652.41,330.48,409136.0,1120.9,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003780017,1770.1796875,1994,10,1003780017,6964,2100,270.26913247799337,36.8,Constructed,1084876,2017-08-22 18:55:39+00:00,Photogrammetric,965723,1015.67,863.32,172.66,213757.0,585.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003770026,804.76171875,1900,10,1003770026,393886,2100,175.27237903267761,68.89,Constructed,1004507,2017-08-22 17:34:23+00:00,Photogrammetric,313864,461.74,392.48,78.5,97178.0,266.2,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003820100,3748.15625,1950,9,1003820100,223097,2100,251.04365301231655,18.74,Constructed,1078023,2017-08-22 18:57:41+00:00,Photogrammetric,852103,2150.46,1827.89,365.58,452586.0,1240.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
Dry Dock Playground-Pool Building,1003800050,879.07421875,1975,8,1003800050,1043010,2100,169.72860760650769,16.02,Constructed,1079047,2020-11-23 17:14:55+00:00,Photogrammetric,108174,504.36,428.71,85.74,106148.0,290.8,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003780004,334.21484375,1900,8,1003780004,322842,2100,106.79475856625673,66.82,Constructed,1084875,2017-08-22 19:36:58+00:00,Photogrammetric,587202,191.75,162.99,32.6,40356.0,110.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003620001,1045.84375,1948,8,1003620001,718368,2100,202.86835669105216,122.22,Constructed,1077555,2017-08-22 19:05:28+00:00,Photogrammetric,448611,600.09,510.08,102.02,126296.0,346.0,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003760033,2164.234375,2018,10,1003767501,73837,2100,201.52516161972824,120,Constructed,1090645,2019-02-28 21:42:04+00:00,Other (Manual),1288539,1241.81,1055.54,211.11,261352.0,716.0,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003760021,184.640625,1900,11,1003760021,787984,2100,65.091574113528068,39.51,Constructed,1004478,2017-08-22 17:31:46+00:00,Photogrammetric,38215,105.94,90.05,18.01,22297.0,61.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003740032,81.54296875,,12,1003740032,1076218,5110,38.147935533652181,9,Constructed,1088944,2017-08-17 16:45:54+00:00,Other (Manual),1049019,46.79,39.77,7.95,9847.0,27.0,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003560001,1191.16796875,1950,10,1003560001,991227,2100,242.44792005224326,124.25,Constructed,1077896,2017-08-22 19:24:26+00:00,Photogrammetric,677981,683.55,581.02,116.2,143861.0,394.1,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003790037,368.29296875,1930,9,1003790037,795551,2100,111.95446909746578,66.62,Constructed,1004556,2017-08-22 18:31:11+00:00,Photogrammetric,367077,211.31,179.61,35.92,44472.0,121.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003560001,1213.2890625,1950,8,1003560001,389133,2100,243.07193009943822,124.42,Constructed,1078054,2017-08-22 18:35:30+00:00,Photogrammetric,346570,696.23,591.79,118.36,146528.0,401.4,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003820001,4749.06640625,1966,8,1003820001,171797,2100,322.0242304823434,17.71,Constructed,1083142,2017-08-22 19:20:33+00:00,Photogrammetric,735273,2724.62,2315.92,463.18,573423.0,1571.0,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003820100,1303.515625,1950,9,1003820100,541985,2100,165.46009391055676,91.07,Constructed,1078022,2017-08-22 18:29:27+00:00,Photogrammetric,9528,747.87,635.69,127.14,157396.0,431.2,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003780029,324.23046875,1989,11,1003780029,30170,2100,86.064367325531634,20.29,Constructed,1082801,2017-08-22 18:33:35+00:00,Photogrammetric,514615,186.03,158.13,31.63,39153.0,107.3,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003760030,328.34765625,1910,12,1003760030,421742,2100,101.84249412967377,69.06,Constructed,1004486,2017-08-22 17:34:04+00:00,Photogrammetric,782494,188.4,160.14,32.03,39650.0,108.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003940041,383.8203125,1910,9,1003940041,483468,2100,113.07435621673356,65.8,Constructed,1084879,2017-08-22 19:33:59+00:00,Photogrammetric,760195,220.21,187.18,37.44,46345.0,127.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003940032,826.91015625,1951,9,1003940032,908665,2100,122.35603406163573,16.07,Constructed,1004908,2017-08-22 18:08:01+00:00,Photogrammetric,526119,474.41,403.25,80.65,99844.0,273.5,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003760053,302.69140625,1900,11,1003760053,751465,2100,86.62690683384173,58.86,Constructed,1004494,2017-08-22 17:58:12+00:00,Photogrammetric,182826,173.68,147.62,29.52,36552.0,100.1,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003940034,703.796875,1950,9,1003940034,87003,2100,137.74054476390896,24.39,Constructed,1004909,2017-08-22 18:40:08+00:00,Photogrammetric,495974,403.78,343.21,68.64,84980.0,232.8,3.39,,,,,,PARK,C1-5,,,False,False,,False
,1003820001,1107.26953125,1966,7,1003820001,213782,2100,141.83824771987733,15.91,Constructed,1083146,2017-08-22 17:49:26+00:00,Photogrammetric,605202,635.27,539.98,108.0,133698.0,366.3,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003790034,231.55859375,1920,8,1003790034,996159,2100,73.375321887448564,74.75,Constructed,1004553,2017-08-22 17:38:52+00:00,Photogrammetric,239346,132.86,112.93,22.59,27962.0,76.6,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003620001,1237.8828125,1948,11,1003620001,778530,2100,253.22239003404124,61.87,Constructed,1077553,2017-08-22 18:13:44+00:00,Photogrammetric,728719,710.31,603.76,120.75,149491.0,409.6,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003920034,192.30078125,1951,9,1003920034,115747,2100,61.610599548644828,54.15,Constructed,1004775,2017-08-22 18:59:49+00:00,Photogrammetric,255901,110.33,93.78,18.76,23220.0,63.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003790023,590.234375,1920,8,1003790023,289431,2100,103.99126969097813,49.39,Constructed,1077210,2017-08-22 18:37:13+00:00,Photogrammetric,658545,338.65,287.85,57.57,71272.0,195.3,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003770030,203.8203125,2000,8,1003770030,1041408,2100,61.90267725920615,69,Constructed,1084628,2017-08-22 18:15:46+00:00,Other (Manual),1118029,116.95,99.41,19.88,24613.0,67.4,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003560001,1234.39453125,1950,8,1003560001,671729,2100,242.16323108691947,126.05,Constructed,1078059,2017-08-22 17:29:21+00:00,Photogrammetric,852542,708.33,602.08,120.42,149075.0,408.4,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003770030,212.67578125,2000,7,1003770030,1066143,2100,63.153982673101687,70,Constructed,1084629,2017-08-22 17:32:25+00:00,Other (Manual),1117028,122.03,103.72,20.74,25682.0,70.4,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003780033,347.3515625,1910,8,1003780033,614621,2100,93.50747131084961,51.1,Constructed,1004534,2017-08-22 17:42:05+00:00,Photogrammetric,434386,199.3,169.4,33.88,41944.0,114.9,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003940041,386.9296875,1910,6,1003940041,940383,2100,114.89007846803992,68.8,Constructed,1004913,2017-08-22 17:39:33+00:00,Photogrammetric,434559,221.99,188.69,37.74,46719.0,128.0,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003620010,50.56640625,1950,9,1003620010,874034,5110,28.775185649484126,8.61,Constructed,1088942,2017-08-17 16:17:22+00:00,Photogrammetric,195794,29.01,24.66,4.93,6106.0,16.7,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003770055,205.5703125,1900,10,1003770055,376378,2100,74.034374132821171,48.53,Constructed,1004516,2017-08-22 17:47:11+00:00,Photogrammetric,702499,117.96,100.26,20.05,24825.0,68.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003770037,447.4296875,1900,10,1003770037,592871,2100,96.049046992794118,63.29,Constructed,1004508,2017-08-22 19:08:01+00:00,Photogrammetric,650530,256.72,218.22,43.64,54030.0,148.0,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003780017,38.7421875,1994,11,1003780017,60020,2100,26.432185279104367,19,Constructed,1088343,2017-08-22 17:36:12+00:00,Other (Manual),1260372,22.23,18.9,3.78,4679.0,12.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003780028,345.8828125,1989,11,1003780028,190809,2100,87.3649526431761,20.29,Constructed,1082800,2017-08-22 17:37:12+00:00,Photogrammetric,73843,198.45,168.69,33.74,41767.0,114.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003620010,1787.87890625,1950,7,1003620010,281803,2100,220.75508373471973,122.63,Constructed,1077540,2017-08-22 19:37:52+00:00,Photogrammetric,606696,1025.85,871.97,174.39,215900.0,591.5,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003820100,911.109375,1950,8,1003820100,426545,2100,146.91526264941152,14.91,Constructed,1078021,2017-08-22 18:34:30+00:00,Photogrammetric,349523,522.73,444.32,88.86,110014.0,301.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003760024,202.0234375,1900,9,1003760024,86896,2100,71.595753125211687,41.51,Constructed,1004481,2017-08-22 18:05:54+00:00,Photogrammetric,576536,115.92,98.53,19.71,24396.0,66.8,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003790025,526.4921875,1920,9,1003790025,404169,2100,93.579423413228028,48.51,Constructed,1075673,2017-08-22 19:15:23+00:00,Photogrammetric,252554,302.08,256.77,51.35,63575.0,174.2,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1003760025,216.01953125,1900,9,1003760025,285018,2100,64.794024842037942,42.42,Constructed,1004482,2017-08-22 18:19:45+00:00,Photogrammetric,57036,123.95,105.36,21.07,26087.0,71.5,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003780017,151.99609375,1994,11,1003780017,1068942,2100,53.631163559142649,20,Constructed,1088342,2017-08-10 15:22:31+00:00,Other (Manual),717415,87.21,74.13,14.83,18355.0,50.3,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1003790012,376.16796875,1930,8,1003790012,222202,2100,108.39182806293977,64.75,Constructed,1004543,2017-08-22 17:49:48+00:00,Photogrammetric,244174,215.82,183.45,36.69,45422.0,124.4,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003620001,1078.203125,1948,11,1003620001,861019,2100,208.03184455598711,119.42,Constructed,1077551,2017-08-22 18:26:08+00:00,Photogrammetric,361257,618.67,525.87,105.17,130204.0,356.7,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1003790044,381.51171875,1920,8,1003790044,857180,2100,94.225460220343592,29.86,Constructed,1004558,2017-08-22 17:40:42+00:00,Photogrammetric,742905,218.89,186.06,37.21,46068.0,126.2,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1003560001,1539.34765625,1950,12,1003560001,867456,2100,266.68330221576554,131.85021140999999,Constructed,1078048,2017-08-22 17:53:48+00:00,Photogrammetric,71797,883.31,750.82,150.16,185902.0,509.3,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004690040,446.7890625,1920,31,1004690040,906011,2100,111.5613081265428,71.57,Constructed,1006912,2017-08-22 18:25:16+00:00,Photogrammetric,677156,256.3,217.85,43.57,53940.0,147.8,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1009210015,201.30078125,1910,26,1009210015,620879,2100,64.004441343522046,53.89,Constructed,1020398,2017-08-22 19:29:31+00:00,Photogrammetric,608031,115.47,98.15,19.63,24303.0,66.6,3.39,,,,,,R7A,C1-5,,,False,False,,False
,1004680027,458.26171875,1900,28,1004680027,797221,2100,110.08218480031471,67.46,Constructed,1077725,2017-08-22 17:57:37+00:00,Photogrammetric,302822,262.87,223.44,44.69,55325.0,151.6,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1004690033,270.02734375,1900,30,1004690033,559307,2100,72.9599389753968,52.56,Constructed,1006907,2017-08-22 17:56:40+00:00,Photogrammetric,299945,154.9,131.67,26.33,32600.0,89.3,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1009210014,265.6640625,1910,26,1009210014,842386,2100,77.622254561714428,57.26,Constructed,1020397,2017-08-22 19:05:15+00:00,Photogrammetric,736496,152.4,129.54,25.91,32073.0,87.9,3.39,,,,,,R8A,C1-5,,,False,False,,False
,1009210012,226.0078125,1910,25,1009210012,212366,2100,65.997423116294726,52.72,Constructed,1020395,2017-08-22 17:49:49+00:00,Photogrammetric,410496,129.65,110.2,22.04,27286.0,74.8,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004690034,205.9609375,1920,31,1004690034,591730,2100,60.059461853313479,59.27,Constructed,1006908,2017-08-22 18:11:32+00:00,Photogrammetric,650738,118.14,100.42,20.08,24865.0,68.1,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004690043,277.7734375,1900,31,1004690043,839246,2100,101.94482245582513,79.87,Constructed,1006914,2017-08-22 18:26:23+00:00,Photogrammetric,124035,159.34,135.44,27.09,33535.0,91.9,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1004550007,273.96484375,1920,30,1004550007,722540,2100,67.68625849973867,12.77,Constructed,1006512,2017-08-22 17:28:51+00:00,Photogrammetric,821867,157.16,133.58,26.72,33076.0,90.6,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1009210016,232.6015625,1910,26,1009210016,397990,2100,66.679706518454125,52.95,Constructed,1020399,2017-08-22 18:17:21+00:00,Photogrammetric,325905,133.43,113.41,22.68,28081.0,76.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004680034,418.9375,1900,30,1004680034,543905,2100,97.771351116632331,63.29,Constructed,1006866,2017-08-22 18:12:15+00:00,Photogrammetric,460721,240.32,204.27,40.85,50578.0,138.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004680038,246.29296875,1900,30,1004680038,747432,2100,77.881554853954071,55.96,Constructed,1006870,2017-08-22 17:32:25+00:00,Photogrammetric,801276,141.28,120.09,24.02,29735.0,81.5,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004680025,238.4140625,1900,31,1004680025,172566,2100,73.102410487555687,47.84,Constructed,1006865,2017-08-22 19:39:42+00:00,Photogrammetric,178727,136.76,116.25,23.25,28783.0,78.9,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004680027,473.8515625,1900,26,1004680027,865047,2100,107.11310309663351,67.97,Constructed,1077726,2017-08-22 18:25:57+00:00,Photogrammetric,710671,271.82,231.05,46.21,57207.0,156.7,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004550017,202.7890625,1920,26,1004550017,307245,2100,63.464740794088655,53.98,Constructed,1006513,2017-08-22 19:17:54+00:00,Photogrammetric,382060,116.33,98.88,19.78,24482.0,67.1,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1004550021,465.6484375,1900,26,1004550021,607504,2100,115.8410302586008,64.41,Constructed,1006516,2017-08-22 17:42:17+00:00,Photogrammetric,621289,267.12,227.05,45.41,56217.0,154.0,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004690037,295.453125,1900,30,1004690037,589696,2100,82.574460258754613,53.81,Constructed,1006911,2017-08-22 17:30:24+00:00,Photogrammetric,641545,169.48,144.06,28.81,35669.0,97.7,3.39,,,,,,R7-2,C1-5,,,False,False,,False
,1004550005,3307.96875,1967,26,1004550005,403522,2100,257.31238505140095,131.72,Constructed,1006511,2017-08-22 19:35:47+00:00,Photogrammetric,448559,1897.57,1612.93,322.59,399362.0,1094.1,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
,1004690036,308.484375,1900,31,1004690036,899061,2100,78.54857575997579,60.69,Constructed,1006910,2017-08-22 18:25:30+00:00,Photogrammetric,181672,176.96,150.42,30.08,37243.0,102.0,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
,1004550023,228.515625,1945,26,1004550023,124883,2100,66.887791373035952,53.71,Constructed,1006517,2017-08-22 18:39:39+00:00,Photogrammetric,562429,131.09,111.42,22.28,27589.0,75.6,3.39,,,,,,R8B,C1-5,,,False,False,,False
,1004550019,267.02734375,1930,26,1004550019,298898,2100,80.264380509434972,57.8,Constructed,1006515,2017-08-22 19:18:22+00:00,Photogrammetric,21082,153.18,130.2,26.04,32238.0,88.3,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
,1004550001,2232.515625,1900,27,1004550001,87371,2100,200.89525502492393,79.43,Constructed,1006510,2017-08-22 17:51:20+00:00,Photogrammetric,325928,1280.65,1088.55,217.71,269525.0,738.4,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
,1004690042,359.51953125,1920,31,1004690042,25298,2100,101.60890852935391,71.5,Constructed,1006913,2017-08-22 18:52:53+00:00,Photogrammetric,406573,206.23,175.29,35.06,43403.0,118.9,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
,1004550018,169.77734375,1920,26,1004550018,307528,2100,54.825484982945682,51.9,Constructed,1006514,2017-08-22 19:17:54+00:00,Photogrammetric,29853,97.39,82.78,16.56,20497.0,56.2,3.39,,,,,,C1-6A,C2-5,,,False,False,,False
,1004690039,143.0078125,1900,29,1004690039,992186,2100,52.612409895428044,42.9,Constructed,1083491,2017-08-22 17:26:53+00:00,Photogrammetric,830932,82.04,69.73,13.95,17265.0,47.3,3.39,,,,,,C1-6A,C1-5,,,False,False,,False
